"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
5533,36.6,36.6,63.4,"Poliez-Pittet (VD)","C'est oui à 71,6 pour cent à Poliez-Pittet au contre-projet qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail. C'est non par contre à 63,4 pour cent à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure."
5534,54.6,54.6,45.4,"Rueyres (VD)","Les citoyens de Rueyres acceptent avec 54,6 pour cent de oui l'initiative exigeant un salaire minimum de 23,6 francs de l'heure. Ils refusent le contre-projet du Conseil d'Etat (61,3 pour cent de non), qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail."
5535,32.9,32.9,67.1,"Saint-Barthélemy (VD)","Ni l'initiative, ni le contre-projet ne trouvent grâce aux yeux des citoyens de Saint-Barthélemy (VD). Ils refusent avec 67,1 pour cent de non l'initiative fixant le salaire minimum à 23,6 francs de l'heure. Ils s'opposent aussi au contre-projet (79,5 pour cent de non), qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail."
5537,16.3,16.3,83.7,"Villars-le-Terroir (VD)","Non à 83,7 pour cent à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure, et non aussi à 51,8 pour cent au contre-projet qui fixe le salaire minimum à 23 francs de l'heure tout en donnant la priorité aux conventions collectives de travail. Les citoyens de Villars-le-Terroir ont refusé les deux propositions."
5539,41.8,41.8,58.2,"Vuarrens (VD)","Les citoyens de Vuarrens disent oui à 59,6 au contre-projet qui fixe le salaire minimum à 23 francs de l'heure et donne la priorité à une éventuelle convention collective de travail. Ils refusent par contre l'initiative qui demande un salaire minimum de 23,6 francs de l'heure (non à 58,2 pour cent)."
5540,94.1,94.1,5.9,"Montilliez (VD)","Les citoyens de Montilliez acceptent avec 94,1 pour cent de oui l'initiative exigeant un salaire minimum de 23,6 francs de l'heure. Ils refusent le contre-projet du Conseil d'Etat (66,5 pour cent de non), qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail."
5541,25.2,25.2,74.8,"Goumoëns (VD)","C'est oui à 86,2 pour cent à Goumoëns au contre-projet qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail. C'est non par contre à 74,8 pour cent à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure."
5551,92.3,92.3,7.7,"Bonvillars (VD)","Les citoyens de Bonvillars souhaitent instaurer un salaire minimum de 23 francs de l'heure avec priorité aux conventions collectives de travail. Ils ont dit oui à 65,6 pour cent au contre-projet d'une initiative qui demandait un salaire minimum de 23,6 francs de l'heure. Ils ont été 94 pour cent à préférer le contre-projet. L'initiative a obtenu 92,3 pour cent de oui."
5552,28.1,28.1,71.9,"Bullet (VD)","Ni l'initiative, ni le contre-projet ne trouvent grâce aux yeux des citoyens de Bullet. Ils refusent avec 71,9 pour cent de non l'initiative fixant le salaire minimum à 23,6 francs de l'heure. Ils s'opposent aussi au contre-projet (61 pour cent de non), qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail."
5553,42.7,42.7,57.3,"Champagne (VD)","Les citoyens de Champagne ne veulent ni d'un salaire minimum fixé à 23,6 francs de l'heure, ni du contre-projet fixant le salaire minimum à 23 francs de l'heure avec priorité aux conventions collectives de travail. Ils ont refusé l'initiative avec 57,3 pour cent de non et le contre-projet avec 67,7 pour cent de non."
5554,33.8,33.8,66.2,"Concise (VD)","C'est oui à 70,9 pour cent à Concise au contre-projet qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail. C'est non par contre à 66,2 pour cent à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure."
5555,76.5,76.5,23.5,"Corcelles-près-Concise (VD)","Les citoyens de Corcelles-près-Concise souhaitent instaurer un salaire minimum de 23 francs de l'heure avec priorité aux conventions collectives de travail. Ils ont dit oui à 63,8 pour cent au contre-projet d'une initiative qui demandait un salaire minimum de 23,6 francs de l'heure. Ils ont été 52,2 pour cent à préférer le contre-projet. L'initiative a obtenu 76,5 pour cent de oui."
5556,39.4,39.4,60.6,"Fiez (VD)","Ni l'initiative, ni le contre-projet ne trouvent grâce aux yeux des citoyens de Fiez. Ils refusent avec 60,6 pour cent de non l'initiative fixant le salaire minimum à 23,6 francs de l'heure. Ils s'opposent aussi au contre-projet (68,9 pour cent de non), qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail."
5557,37.5,37.5,62.5,"Fontaines-sur-Grandson (VD)","Non à 62,5 pour cent à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure, et non aussi à 70,9 pour cent au contre-projet qui fixe le salaire minimum à 23 francs de l'heure tout en donnant la priorité aux conventions collectives de travail. Les citoyens de Fontaines-sur-Grandson ont refusé les deux propositions."
5559,69.4,69.4,30.6,"Giez (VD)","Les citoyens de Giez souhaitent instaurer un salaire minimum de 23 francs de l'heure avec priorité aux conventions collectives de travail. Ils ont dit oui à 78,4 pour cent au contre-projet d'une initiative qui demandait un salaire minimum de 23,6 francs de l'heure. Ils ont été 54,8 pour cent à préférer le contre-projet. L'initiative a obtenu 69,4 pour cent de oui."
5560,23.9,23.9,76.1,"Grandevent (VD)","Non à 76,1 pour cent à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure, et non aussi à 73,9 pour cent au contre-projet qui fixe le salaire minimum à 23 francs de l'heure tout en donnant la priorité aux conventions collectives de travail. Les citoyens de Grandevent ont refusé les deux propositions."
5561,51.3,51.3,48.7,"Grandson (VD)","Les citoyens de Grandson souhaitent instaurer un salaire minimum de 23 francs de l'heure avec priorité aux conventions collectives de travail. Ils ont dit oui à 74,9 pour cent au contre-projet d'une initiative qui demandait un salaire minimum de 23,6 francs de l'heure. Ils ont été 72 pour cent à préférer le contre-projet. L'initiative a obtenu 51,3 pour cent de oui."
5562,97,97,3,"Mauborget (VD)","Les citoyens de Mauborget disent oui à 97 à l'initiative demandant de fixer le salaire minimum à 23,6 francs de l'heure. Ils s'opposent par contre au contre-projet du Conseil d'Etat qui fixe le salaire minimum à 23 francs de l'heure et donne la priorité à une éventuelle convention collective de travail, avec 78 pour cent de non."
5563,53.2,53.2,46.8,"Mutrux (VD)","C'est oui à Mutrux à 53,2 pour cent à l'initiative qui demande de fixer le salaire minimum à 23,6 francs de l'heure. C'est non par contre à 83,1 pour cent au contre-projet du Conseil d'Etat qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail."
5564,76.9,76.9,23.1,"Novalles (VD)","Oui à 76,9 pour cent à l'initiative visant à fixer le salaire minimum à 23,6 francs de l'heure. Oui également avec 91,5 pour cent au contre-projet du Conseil d'Etat, qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail. Les citoyens de Novalles ont toutefois préféré l'initiative avec 57,4 pour cent de oui."
5565,4.1,4.1,95.9,"Onnens (VD)","C'est oui à 98,7 pour cent à Onnens (VD) au contre-projet qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail. C'est non par contre à 95,9 pour cent à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure."
5566,58.6,58.6,41.4,"Provence (VD)","Les citoyens de Provence acceptent avec 58,6 pour cent de oui l'initiative exigeant un salaire minimum de 23,6 francs de l'heure. Ils refusent le contre-projet du Conseil d'Etat (95 pour cent de non), qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail."
5568,7.9,7.9,92.1,"Sainte-Croix (VD)","Les citoyens de Sainte-Croix ne veulent ni d'un salaire minimum fixé à 23,6 francs de l'heure, ni du contre-projet fixant le salaire minimum à 23 francs de l'heure avec priorité aux conventions collectives de travail. Ils ont refusé l'initiative avec 92,1 pour cent de non et le contre-projet avec 57,6 pour cent de non."
5571,79.6,79.6,20.4,"Tévenon (VD)","Les citoyens de Tévenon ont tranché en faveur du contre-projet du Conseil d'Etat qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail (51,6 pour cent de oui). Ils ont préféré cette proposition avec 78 pour cent de oui. Ils ont toutefois également approuvé avec 79,6 pour cent de oui l'initiative demandant un salaire minimum de 23,6 francs de l'heure."
5581,80.2,80.2,19.8,"Belmont-sur-Lausanne (VD)","Les citoyens de Belmont-sur-Lausanne ont tranché en faveur du contre-projet du Conseil d'Etat qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail (73,1 pour cent de oui). Ils ont préféré cette proposition avec 58,3 pour cent de oui. Ils ont toutefois également approuvé avec 80,2 pour cent de oui l'initiative demandant un salaire minimum de 23,6 francs de l'heure."
5582,15.9,15.9,84.1,"Cheseaux-sur-Lausanne (VD)","Les citoyens de Cheseaux-sur-Lausanne ne veulent ni d'un salaire minimum fixé à 23,6 francs de l'heure, ni du contre-projet fixant le salaire minimum à 23 francs de l'heure avec priorité aux conventions collectives de travail. Ils ont refusé l'initiative avec 84,1 pour cent de non et le contre-projet avec 59,1 pour cent de non."
5583,48.4,48.4,51.6,"Crissier (VD)","Les citoyens de Crissier disent oui à 60,3 au contre-projet qui fixe le salaire minimum à 23 francs de l'heure et donne la priorité à une éventuelle convention collective de travail. Ils refusent par contre l'initiative qui demande un salaire minimum de 23,6 francs de l'heure (non à 51,6 pour cent)."
5584,75,75,25,"Epalinges (VD)","Les citoyens d'Epalinges ont tranché en faveur du contre-projet du Conseil d'Etat qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail (55,8 pour cent de oui). Ils ont préféré cette proposition avec 63 pour cent de oui. Ils ont toutefois également approuvé avec 75 pour cent de oui l'initiative demandant un salaire minimum de 23,6 francs de l'heure."
5585,41.3,41.3,58.7,"Jouxtens-Mézery (VD)","Les citoyens de Jouxtens-Mézery ne veulent ni d'un salaire minimum fixé à 23,6 francs de l'heure, ni du contre-projet fixant le salaire minimum à 23 francs de l'heure avec priorité aux conventions collectives de travail. Ils ont refusé l'initiative avec 58,7 pour cent de non et le contre-projet avec 88 pour cent de non."
5586,97.9,97.9,2.1,"Lausanne (VD)","C'est oui à Lausanne à 97,9 pour cent à l'initiative qui demande de fixer le salaire minimum à 23,6 francs de l'heure. C'est non par contre à 73,2 pour cent au contre-projet du Conseil d'Etat qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail."
5587,40.4,40.4,59.6,"Le Mont-sur-Lausanne (VD)","C'est oui à 91,3 pour cent au Mont-sur-Lausanne au contre-projet qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail. C'est non par contre à 59,6 pour cent à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure."
5588,31.6,31.6,68.4,"Paudex (VD)","Ni l'initiative, ni le contre-projet ne trouvent grâce aux yeux des citoyens de Paudex. Ils refusent avec 68,4 pour cent de non l'initiative fixant le salaire minimum à 23,6 francs de l'heure. Ils s'opposent aussi au contre-projet (60,1 pour cent de non), qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail."
5589,69.2,69.2,30.8,"Prilly (VD)","C'est oui à Prilly à 69,2 pour cent à l'initiative qui demande de fixer le salaire minimum à 23,6 francs de l'heure. C'est non par contre à 67,6 pour cent au contre-projet du Conseil d'Etat qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail."
5590,61.9,61.9,38.1,"Pully (VD)","Les citoyens de Pully disent oui à 61,9 à l'initiative demandant de fixer le salaire minimum à 23,6 francs de l'heure. Ils s'opposent par contre au contre-projet du Conseil d'Etat qui fixe le salaire minimum à 23 francs de l'heure et donne la priorité à une éventuelle convention collective de travail, avec 90 pour cent de non."
5591,49.9,49.9,50.1,"Renens (VD)","Ni l'initiative, ni le contre-projet ne trouvent grâce aux yeux des citoyens de Renens (VD). Ils refusent avec 50,1 pour cent de non l'initiative fixant le salaire minimum à 23,6 francs de l'heure. Ils s'opposent aussi au contre-projet (53 pour cent de non), qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail."
5592,40.5,40.5,59.5,"Romanel-sur-Lausanne (VD)","C'est oui à 51,2 pour cent à Romanel-sur-Lausanne au contre-projet qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail. C'est non par contre à 59,5 pour cent à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure."
5601,25.9,25.9,74.1,"Chexbres (VD)","Les citoyens de Chexbres ne veulent ni d'un salaire minimum fixé à 23,6 francs de l'heure, ni du contre-projet fixant le salaire minimum à 23 francs de l'heure avec priorité aux conventions collectives de travail. Ils ont refusé l'initiative avec 74,1 pour cent de non et le contre-projet avec 50,2 pour cent de non."
5604,35.5,35.5,64.5,"Forel (Lavaux) (VD)","Ni l'initiative, ni le contre-projet ne trouvent grâce aux yeux des citoyens de Forel (Lavaux). Ils refusent avec 64,5 pour cent de non l'initiative fixant le salaire minimum à 23,6 francs de l'heure. Ils s'opposent aussi au contre-projet (58,2 pour cent de non), qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail."
5606,29.3,29.3,70.7,"Lutry (VD)","Les citoyens de Lutry disent oui à 73,7 au contre-projet qui fixe le salaire minimum à 23 francs de l'heure et donne la priorité à une éventuelle convention collective de travail. Ils refusent par contre l'initiative qui demande un salaire minimum de 23,6 francs de l'heure (non à 70,7 pour cent)."
5607,16.2,16.2,83.8,"Puidoux (VD)","Les citoyens de Puidoux acceptent avec 69,5 pour cent de oui le contre-projet qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail. Ils s'opposent par contre à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure (non à 83,8 pour cent)."
5609,59.4,59.4,40.6,"Rivaz (VD)","C'est oui à Rivaz à 59,4 pour cent à l'initiative qui demande de fixer le salaire minimum à 23,6 francs de l'heure. C'est non par contre à 50,4 pour cent au contre-projet du Conseil d'Etat qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail."
5610,14.3,14.3,85.7,"Saint-Saphorin (Lavaux) (VD)","Les citoyens de Saint-Saphorin (Lavaux) disent oui à 64,8 au contre-projet qui fixe le salaire minimum à 23 francs de l'heure et donne la priorité à une éventuelle convention collective de travail. Ils refusent par contre l'initiative qui demande un salaire minimum de 23,6 francs de l'heure (non à 85,7 pour cent)."
5611,5.3,5.3,94.7,"Savigny (VD)","Ni l'initiative, ni le contre-projet ne trouvent grâce aux yeux des citoyens de Savigny. Ils refusent avec 94,7 pour cent de non l'initiative fixant le salaire minimum à 23,6 francs de l'heure. Ils s'opposent aussi au contre-projet (64,2 pour cent de non), qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail."
5613,96.7,96.7,3.3,"Bourg-en-Lavaux (VD)","Les citoyens de Bourg-en-Lavaux ont tranché en faveur du contre-projet du Conseil d'Etat qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail (58,4 pour cent de oui). Ils ont préféré cette proposition avec 62,8 pour cent de oui. Ils ont toutefois également approuvé avec 96,7 pour cent de oui l'initiative demandant un salaire minimum de 23,6 francs de l'heure."
5621,4.8,4.8,95.2,"Aclens (VD)","Non à 95,2 pour cent à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure, et non aussi à 75,1 pour cent au contre-projet qui fixe le salaire minimum à 23 francs de l'heure tout en donnant la priorité aux conventions collectives de travail. Les citoyens d'Aclens ont refusé les deux propositions."
5622,52.2,52.2,47.8,"Bremblens (VD)","Les citoyens de Bremblens disent oui à 52,2 à l'initiative demandant de fixer le salaire minimum à 23,6 francs de l'heure. Ils s'opposent par contre au contre-projet du Conseil d'Etat qui fixe le salaire minimum à 23 francs de l'heure et donne la priorité à une éventuelle convention collective de travail, avec 82,5 pour cent de non."
5623,27.1,27.1,72.9,"Buchillon (VD)","C'est oui à 80,3 pour cent à Buchillon au contre-projet qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail. C'est non par contre à 72,9 pour cent à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure."
5624,47.6,47.6,52.4,"Bussigny (VD)","Les citoyens de Bussigny disent oui à 57,2 au contre-projet qui fixe le salaire minimum à 23 francs de l'heure et donne la priorité à une éventuelle convention collective de travail. Ils refusent par contre l'initiative qui demande un salaire minimum de 23,6 francs de l'heure (non à 52,4 pour cent)."
5627,56.4,56.4,43.6,"Chavannes-près-Renens (VD)","Les citoyens de Chavannes-près-Renens disent oui à 56,4 à l'initiative demandant de fixer le salaire minimum à 23,6 francs de l'heure. Ils s'opposent par contre au contre-projet du Conseil d'Etat qui fixe le salaire minimum à 23 francs de l'heure et donne la priorité à une éventuelle convention collective de travail, avec 57,6 pour cent de non."
5628,52.3,52.3,47.7,"Chigny (VD)","Les citoyens de Chigny acceptent avec 52,3 pour cent de oui l'initiative exigeant un salaire minimum de 23,6 francs de l'heure. Ils refusent le contre-projet du Conseil d'Etat (82 pour cent de non), qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail."
5629,23.5,23.5,76.5,"Clarmont (VD)","C'est oui à 98,9 pour cent à Clarmont au contre-projet qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail. C'est non par contre à 76,5 pour cent à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure."
5631,74.3,74.3,25.7,"Denens (VD)","Les citoyens de Denens acceptent avec 74,3 pour cent de oui l'initiative exigeant un salaire minimum de 23,6 francs de l'heure. Ils refusent le contre-projet du Conseil d'Etat (53,8 pour cent de non), qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail."
5632,48.1,48.1,51.9,"Denges (VD)","C'est oui à 95,6 pour cent à Denges au contre-projet qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail. C'est non par contre à 51,9 pour cent à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure."
5633,58.9,58.9,41.1,"Echandens (VD)","C'est oui à Echandens à 58,9 pour cent à l'initiative qui demande de fixer le salaire minimum à 23,6 francs de l'heure. C'est non par contre à 86,3 pour cent au contre-projet du Conseil d'Etat qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail."
5634,29.3,29.3,70.7,"Echichens (VD)","Les citoyens d'Echichens disent oui à 65,7 au contre-projet qui fixe le salaire minimum à 23 francs de l'heure et donne la priorité à une éventuelle convention collective de travail. Ils refusent par contre l'initiative qui demande un salaire minimum de 23,6 francs de l'heure (non à 70,7 pour cent)."
5635,8.8,8.8,91.2,"Ecublens (VD)","Ni l'initiative, ni le contre-projet ne trouvent grâce aux yeux des citoyens d'Ecublens (VD). Ils refusent avec 91,2 pour cent de non l'initiative fixant le salaire minimum à 23,6 francs de l'heure. Ils s'opposent aussi au contre-projet (76,4 pour cent de non), qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail."
5636,96,96,4,"Etoy (VD)","Oui à 66 pour cent au contre-projet fixant le salaire minimum à 23 francs de l'heure et prévoyant la primauté d'une éventuelle convention collective de travail. Et oui aussi à 96 pour cent à l'initiative qui exige un salaire minimum de 23,6 francs de l'heure. Invités à trancher entre ces deux propositions, les habitants d'Etoy ont opté pour le contre-projet avec 93 pour cent de oui."
5637,73.3,73.3,26.7,"Lavigny (VD)","Les ayants droit de Lavigny ont tranché: ils sont favorables à l'initiative qui demande de fixer le salaire minimum à 23,6 francs de l'heure. Les citoyens ont dit oui à 73,3. Ils acceptent aussi le contre-projet du gouvernement avec 66,4 pour cent de oui. Cette proposition fixe le salaire minimum à 23 francs de l'heure tout en donnant la priorité à une éventuelle convention collective de travail. Invités à choisir, les habitants de Lavigny tranchent toutefois en faveur de l'initiative avec 90 pour cent de oui."
5638,41.8,41.8,58.2,"Lonay (VD)","Ni l'initiative, ni le contre-projet ne trouvent grâce aux yeux des citoyens de Lonay. Ils refusent avec 58,2 pour cent de non l'initiative fixant le salaire minimum à 23,6 francs de l'heure. Ils s'opposent aussi au contre-projet (96 pour cent de non), qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail."
5639,21.3,21.3,78.7,"Lully (VD)","Les citoyens de Lully (VD) ne veulent ni d'un salaire minimum fixé à 23,6 francs de l'heure, ni du contre-projet fixant le salaire minimum à 23 francs de l'heure avec priorité aux conventions collectives de travail. Ils ont refusé l'initiative avec 78,7 pour cent de non et le contre-projet avec 86,8 pour cent de non."
5640,51.9,51.9,48.1,"Lussy-sur-Morges (VD)","Les citoyens de Lussy-sur-Morges ont tranché en faveur du contre-projet du Conseil d'Etat qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail (52,3 pour cent de oui). Ils ont préféré cette proposition avec 83,4 pour cent de oui. Ils ont toutefois également approuvé avec 51,9 pour cent de oui l'initiative demandant un salaire minimum de 23,6 francs de l'heure."
5642,69.4,69.4,30.6,"Morges (VD)","Les citoyens de Morges ont tranché en faveur du contre-projet du Conseil d'Etat qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail (68,2 pour cent de oui). Ils ont préféré cette proposition avec 98,8 pour cent de oui. Ils ont toutefois également approuvé avec 69,4 pour cent de oui l'initiative demandant un salaire minimum de 23,6 francs de l'heure."
5643,49.4,49.4,50.6,"Préverenges (VD)","Les citoyens de Préverenges disent oui à 55,7 au contre-projet qui fixe le salaire minimum à 23 francs de l'heure et donne la priorité à une éventuelle convention collective de travail. Ils refusent par contre l'initiative qui demande un salaire minimum de 23,6 francs de l'heure (non à 50,6 pour cent)."
5645,99.2,99.2,0.8,"Romanel-sur-Morges (VD)","Les citoyens de Romanel-sur-Morges acceptent avec 99,2 pour cent de oui l'initiative exigeant un salaire minimum de 23,6 francs de l'heure. Ils refusent le contre-projet du Conseil d'Etat (89,8 pour cent de non), qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail."
5646,40.2,40.2,59.8,"Saint-Prex (VD)","Les citoyens de Saint-Prex ne veulent ni d'un salaire minimum fixé à 23,6 francs de l'heure, ni du contre-projet fixant le salaire minimum à 23 francs de l'heure avec priorité aux conventions collectives de travail. Ils ont refusé l'initiative avec 59,8 pour cent de non et le contre-projet avec 70,5 pour cent de non."
5648,77.3,77.3,22.7,"Saint-Sulpice (VD)","C'est oui à Saint-Sulpice (VD) à 77,3 pour cent à l'initiative qui demande de fixer le salaire minimum à 23,6 francs de l'heure. C'est non par contre à 61,5 pour cent au contre-projet du Conseil d'Etat qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail."
5649,29.8,29.8,70.2,"Tolochenaz (VD)","C'est oui à 96,5 pour cent à Tolochenaz au contre-projet qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail. C'est non par contre à 70,2 pour cent à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure."
5650,49,49,51,"Vaux-sur-Morges (VD)","Les citoyens de Vaux-sur-Morges disent oui à 96,2 au contre-projet qui fixe le salaire minimum à 23 francs de l'heure et donne la priorité à une éventuelle convention collective de travail. Ils refusent par contre l'initiative qui demande un salaire minimum de 23,6 francs de l'heure (non à 51 pour cent)."
5651,76.6,76.6,23.4,"Villars-Sainte-Croix (VD)","C'est oui à Villars-Sainte-Croix à 76,6 pour cent à l'initiative qui demande de fixer le salaire minimum à 23,6 francs de l'heure. C'est non par contre à 75,7 pour cent au contre-projet du Conseil d'Etat qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail."
5652,50.5,50.5,49.5,"Villars-sous-Yens (VD)","Les citoyens de Villars-sous-Yens disent oui à 50,5 à l'initiative demandant de fixer le salaire minimum à 23,6 francs de l'heure. Ils s'opposent par contre au contre-projet du Conseil d'Etat qui fixe le salaire minimum à 23 francs de l'heure et donne la priorité à une éventuelle convention collective de travail, avec 66,2 pour cent de non."
5653,47.5,47.5,52.5,"Vufflens-le-Château (VD)","Les citoyens de Vufflens-le-Château acceptent avec 68,6 pour cent de oui le contre-projet qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail. Ils s'opposent par contre à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure (non à 52,5 pour cent)."
5654,81.6,81.6,18.4,"Vullierens (VD)","Les citoyens de Vullierens disent oui à 81,6 à l'initiative demandant de fixer le salaire minimum à 23,6 francs de l'heure. Ils s'opposent par contre au contre-projet du Conseil d'Etat qui fixe le salaire minimum à 23 francs de l'heure et donne la priorité à une éventuelle convention collective de travail, avec 59,9 pour cent de non."
5655,47.2,47.2,52.8,"Yens (VD)","C'est oui à 90,3 pour cent à Yens au contre-projet qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail. C'est non par contre à 52,8 pour cent à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure."
5656,21.1,21.1,78.9,"Hautemorges (VD)","C'est oui à 87,9 pour cent à Hautemorges au contre-projet qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail. C'est non par contre à 78,9 pour cent à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure."
5661,67.9,67.9,32.1,"Boulens (VD)","C'est oui à Boulens à 67,9 pour cent à l'initiative qui demande de fixer le salaire minimum à 23,6 francs de l'heure. C'est non par contre à 52,4 pour cent au contre-projet du Conseil d'Etat qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail."
5663,62.4,62.4,37.6,"Bussy-sur-Moudon (VD)","Oui à 51,2 pour cent au contre-projet fixant le salaire minimum à 23 francs de l'heure et prévoyant la primauté d'une éventuelle convention collective de travail. Et oui aussi à 62,4 pour cent à l'initiative qui exige un salaire minimum de 23,6 francs de l'heure. Invités à trancher entre ces deux propositions, les habitants de Bussy-sur-Moudon ont opté pour le contre-projet avec 87 pour cent de oui."
5665,71.6,71.6,28.4,"Chavannes-sur-Moudon (VD)","C'est oui à Chavannes-sur-Moudon à 71,6 pour cent à l'initiative qui demande de fixer le salaire minimum à 23,6 francs de l'heure. C'est non par contre à 53 pour cent au contre-projet du Conseil d'Etat qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail."
5669,22.2,22.2,77.8,"Curtilles (VD)","C'est oui à 75,9 pour cent à Curtilles au contre-projet qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail. C'est non par contre à 77,8 pour cent à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure."
5671,53.9,53.9,46.1,"Dompierre (VD)","Les citoyens de Dompierre (VD) acceptent avec 53,9 pour cent de oui l'initiative exigeant un salaire minimum de 23,6 francs de l'heure. Ils refusent le contre-projet du Conseil d'Etat (51,9 pour cent de non), qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail."
5673,75.4,75.4,24.6,"Hermenches (VD)","C'est oui à Hermenches à 75,4 pour cent à l'initiative qui demande de fixer le salaire minimum à 23,6 francs de l'heure. C'est non par contre à 84,8 pour cent au contre-projet du Conseil d'Etat qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail."
