"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
4209,79.6,79.6,20.4,"Seon AG","In Seon ist das Zivildienstgesetz mit 79,6 Prozent der Stimmen angenommen worden. Seon nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4210,29.8,29.8,70.2,"Staufen AG","In Staufen hat das Zivildienstgesetz keine Mehrheit gefunden: 70,2 Prozent lehnen die Vorlage ab. Sowohl Staufen als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4221,75.9,75.9,24.1,"Abtwil AG","In Abtwil ist das Zivildienstgesetz mit 75,9 Prozent der Stimmen angenommen worden. Abtwil nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4222,55.9,55.9,44.1,"Aristau AG","Die Vorlage das Zivildienstgesetz ist in Aristau mit 55,9 Prozent der Stimmen angenommen worden. Aristau nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4223,53.9,53.9,46.1,"Auw AG","In Auw wird das Zivildienstgesetz mit 53,9 Prozent angenommen. Auw nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4224,43.7,43.7,56.3,"Beinwil (Freiamt) AG","In Beinwil (Freiamt) hat das Zivildienstgesetz keine Mehrheit gefunden: 56,3 Prozent lehnen die Vorlage ab. Sowohl Beinwil (Freiamt) als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4226,19.3,19.3,80.7,"Besenbüren AG","Besenbüren hat das Zivildienstgesetz mit 80,7 Prozent Nein-Stimmen verworfen. Sowohl Besenbüren als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4227,73.6,73.6,26.4,"Bettwil AG","In Bettwil ist das Zivildienstgesetz mit 73,6 Prozent der Stimmen angenommen worden. Bettwil nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4228,53.6,53.6,46.4,"Boswil AG","Das Zivildienstgesetz erreicht in Boswil 53,6 Prozent Ja-Stimmen. Boswil nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4229,20.8,20.8,79.2,"Bünzen AG","Bünzen hat das Zivildienstgesetz mit 79,2 Prozent Nein-Stimmen verworfen. Sowohl Bünzen als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4230,44.2,44.2,55.8,"Buttwil AG","Nein zum Zivildienstgesetz in Buttwil: 55,8 Prozent. Sowohl Buttwil als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4231,55.1,55.1,44.9,"Dietwil AG","In Dietwil ist das Zivildienstgesetz mit 55,1 Prozent der Stimmen angenommen worden. Dietwil nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4232,52,52,48,"Geltwil AG","In Geltwil wird das Zivildienstgesetz mit 52 Prozent angenommen. Geltwil nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4233,68.9,68.9,31.1,"Kallern AG","In Kallern wird das Zivildienstgesetz mit 68,9 Prozent angenommen. Kallern nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4234,5.4,5.4,94.6,"Merenschwand AG","Merenschwand hat das Zivildienstgesetz mit 94,6 Prozent Nein-Stimmen verworfen. Sowohl Merenschwand als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4235,95.9,95.9,4.1,"Mühlau AG","Das Zivildienstgesetz erreicht in Mühlau 95,9 Prozent Ja-Stimmen. Mühlau nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4236,79.4,79.4,20.6,"Muri AG","In Muri AG wird das Zivildienstgesetz mit 79,4 Prozent angenommen. Muri AG nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4237,15.2,15.2,84.8,"Oberrüti AG","Oberrüti hat das Zivildienstgesetz mit 84,8 Prozent Nein-Stimmen verworfen. Sowohl Oberrüti als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4238,45.5,45.5,54.5,"Rottenschwil AG","Nein zum Zivildienstgesetz in Rottenschwil: 54,5 Prozent. Sowohl Rottenschwil als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4239,26.8,26.8,73.2,"Sins AG","Sins hat das Zivildienstgesetz mit 73,2 Prozent Nein-Stimmen verworfen. Sowohl Sins als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4240,33.2,33.2,66.8,"Waltenschwil AG","Nein zum Zivildienstgesetz in Waltenschwil: 66,8 Prozent. Sowohl Waltenschwil als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4251,54.5,54.5,45.5,"Hellikon AG","Die Vorlage das Zivildienstgesetz ist in Hellikon mit 54,5 Prozent der Stimmen angenommen worden. Hellikon nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4252,31.1,31.1,68.9,"Kaiseraugst AG","Nein zum Zivildienstgesetz in Kaiseraugst: 68,9 Prozent. Sowohl Kaiseraugst als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4253,69.7,69.7,30.3,"Magden AG","Das Zivildienstgesetz erreicht in Magden 69,7 Prozent Ja-Stimmen. Magden nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4254,28.9,28.9,71.1,"Möhlin AG","In Möhlin wird das Zivildienstgesetz mit 71,1 Prozent abgelehnt. Sowohl Möhlin als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4255,58.1,58.1,41.9,"Mumpf AG","In Mumpf wird das Zivildienstgesetz mit 58,1 Prozent angenommen. Mumpf nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4256,3.8,3.8,96.2,"Obermumpf AG","Obermumpf hat das Zivildienstgesetz mit 96,2 Prozent Nein-Stimmen verworfen. Sowohl Obermumpf als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4257,73,73,27,"Olsberg AG","In Olsberg wird das Zivildienstgesetz mit 73 Prozent angenommen. Olsberg nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4258,60.2,60.2,39.8,"Rheinfelden AG","Das Zivildienstgesetz erreicht in Rheinfelden 60,2 Prozent Ja-Stimmen. Rheinfelden nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4259,26.2,26.2,73.8,"Schupfart AG","Schupfart hat das Zivildienstgesetz mit 73,8 Prozent Nein-Stimmen verworfen. Sowohl Schupfart als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4260,20.8,20.8,79.2,"Stein AG","Nein zum Zivildienstgesetz in Stein AG: 79,2 Prozent. Sowohl Stein AG als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4261,40.7,40.7,59.3,"Wallbach AG","Wallbach hat das Zivildienstgesetz mit 59,3 Prozent Nein-Stimmen verworfen. Sowohl Wallbach als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4262,46.2,46.2,53.8,"Wegenstetten AG","Wegenstetten hat das Zivildienstgesetz mit 53,8 Prozent Nein-Stimmen verworfen. Sowohl Wegenstetten als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4263,67,67,33,"Zeiningen AG","In Zeiningen ist das Zivildienstgesetz mit 67 Prozent der Stimmen angenommen worden. Zeiningen nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4264,42.1,42.1,57.9,"Zuzgen AG","In Zuzgen hat das Zivildienstgesetz keine Mehrheit gefunden: 57,9 Prozent lehnen die Vorlage ab. Sowohl Zuzgen als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4271,81.6,81.6,18.4,"Aarburg AG","Das Zivildienstgesetz erreicht in Aarburg 81,6 Prozent Ja-Stimmen. Aarburg nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4273,52.9,52.9,47.1,"Bottenwil AG","In Bottenwil wird das Zivildienstgesetz mit 52,9 Prozent angenommen. Bottenwil nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4274,5.1,5.1,94.9,"Brittnau AG","In Brittnau hat das Zivildienstgesetz keine Mehrheit gefunden: 94,9 Prozent lehnen die Vorlage ab. Sowohl Brittnau als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4275,57.6,57.6,42.4,"Kirchleerau AG","In Kirchleerau ist das Zivildienstgesetz mit 57,6 Prozent der Stimmen angenommen worden. Kirchleerau nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4276,49.4,49.4,50.6,"Kölliken AG","50,6 Prozent der Stimmbürgerinnen und Stimmbürger von Kölliken haben das Zivildienstgesetz abgelehnt. Sowohl Kölliken als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4277,5.3,5.3,94.7,"Moosleerau AG","Nein zum Zivildienstgesetz in Moosleerau: 94,7 Prozent. Sowohl Moosleerau als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4279,25.8,25.8,74.2,"Murgenthal AG","Murgenthal hat das Zivildienstgesetz mit 74,2 Prozent Nein-Stimmen verworfen. Sowohl Murgenthal als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4280,75.9,75.9,24.1,"Oftringen AG","In Oftringen ist das Zivildienstgesetz mit 75,9 Prozent der Stimmen angenommen worden. Oftringen nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4281,32.1,32.1,67.9,"Reitnau AG","In Reitnau hat das Zivildienstgesetz keine Mehrheit gefunden: 67,9 Prozent lehnen die Vorlage ab. Sowohl Reitnau als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4282,58.2,58.2,41.8,"Rothrist AG","In Rothrist wird das Zivildienstgesetz mit 58,2 Prozent angenommen. Rothrist nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4283,4.4,4.4,95.6,"Safenwil AG","In Safenwil hat das Zivildienstgesetz keine Mehrheit gefunden: 95,6 Prozent lehnen die Vorlage ab. Sowohl Safenwil als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4284,89.1,89.1,10.9,"Staffelbach AG","In Staffelbach ist das Zivildienstgesetz mit 89,1 Prozent der Stimmen angenommen worden. Staffelbach nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4285,48.1,48.1,51.9,"Strengelbach AG","In Strengelbach hat das Zivildienstgesetz keine Mehrheit gefunden: 51,9 Prozent lehnen die Vorlage ab. Sowohl Strengelbach als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4286,75,75,25,"Uerkheim AG","Das Zivildienstgesetz erreicht in Uerkheim 75 Prozent Ja-Stimmen. Uerkheim nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4287,35.2,35.2,64.8,"Vordemwald AG","64,8 Prozent der Stimmbürgerinnen und Stimmbürger von Vordemwald haben das Zivildienstgesetz abgelehnt. Sowohl Vordemwald als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4288,48.1,48.1,51.9,"Wiliberg AG","Nein zum Zivildienstgesetz in Wiliberg: 51,9 Prozent. Sowohl Wiliberg als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4289,28.7,28.7,71.3,"Zofingen AG","Nein zum Zivildienstgesetz in Zofingen: 71,3 Prozent. Sowohl Zofingen als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4303,48.9,48.9,51.1,"Böttstein AG","Böttstein hat das Zivildienstgesetz mit 51,1 Prozent Nein-Stimmen verworfen. Sowohl Böttstein als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4304,50.6,50.6,49.4,"Döttingen AG","Das Zivildienstgesetz erreicht in Döttingen 50,6 Prozent Ja-Stimmen. Döttingen nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4305,36.1,36.1,63.9,"Endingen AG","In Endingen hat das Zivildienstgesetz keine Mehrheit gefunden: 63,9 Prozent lehnen die Vorlage ab. Sowohl Endingen als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4306,32.2,32.2,67.8,"Fisibach AG","Fisibach hat das Zivildienstgesetz mit 67,8 Prozent Nein-Stimmen verworfen. Sowohl Fisibach als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4307,46.6,46.6,53.4,"Full-Reuenthal AG","53,4 Prozent der Stimmbürgerinnen und Stimmbürger von Full-Reuenthal haben das Zivildienstgesetz abgelehnt. Sowohl Full-Reuenthal als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4309,59.2,59.2,40.8,"Klingnau AG","Das Zivildienstgesetz erreicht in Klingnau 59,2 Prozent Ja-Stimmen. Klingnau nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4310,21.6,21.6,78.4,"Koblenz AG","Koblenz hat das Zivildienstgesetz mit 78,4 Prozent Nein-Stimmen verworfen. Sowohl Koblenz als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4311,93.4,93.4,6.6,"Leibstadt AG","In Leibstadt wird das Zivildienstgesetz mit 93,4 Prozent angenommen. Leibstadt nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4312,69.9,69.9,30.1,"Lengnau AG","In Lengnau AG wird das Zivildienstgesetz mit 69,9 Prozent angenommen. Lengnau AG nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4313,12.2,12.2,87.8,"Leuggern AG","Leuggern hat das Zivildienstgesetz mit 87,8 Prozent Nein-Stimmen verworfen. Sowohl Leuggern als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4314,35.5,35.5,64.5,"Mellikon AG","64,5 Prozent der Stimmbürgerinnen und Stimmbürger von Mellikon haben das Zivildienstgesetz abgelehnt. Sowohl Mellikon als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4318,38.6,38.6,61.4,"Schneisingen AG","Nein zum Zivildienstgesetz in Schneisingen: 61,4 Prozent. Sowohl Schneisingen als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4319,65.9,65.9,34.1,"Siglistorf AG","Das Zivildienstgesetz erreicht in Siglistorf 65,9 Prozent Ja-Stimmen. Siglistorf nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4320,51.3,51.3,48.7,"Tegerfelden AG","In Tegerfelden wird das Zivildienstgesetz mit 51,3 Prozent angenommen. Tegerfelden nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4324,85.1,85.1,14.9,"Zurzach AG","In Zurzach ist das Zivildienstgesetz mit 85,1 Prozent der Stimmen angenommen worden. Zurzach nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
