"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
191,98.6,98.6,1.4,"Dübendorf ZH","Die Wohnschutzinitiative ist in Dübendorf mit 98,6 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 78,7 Prozent. Bei der Stichfrage bevorzugten 82,5 Prozent den Gegenvorschlag."
192,96.4,96.4,3.6,"Egg ZH","Egg hat mit 96,4 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 51,6 Prozent ab."
193,27.9,27.9,72.1,"Fällanden ZH","Weder die Wohnschutzinitiative (72,1 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (71,9 Prozent Nein) haben in Fällanden eine Mehrheit gefunden."
194,71.5,71.5,28.5,"Greifensee ZH","Greifensee hat mit 71,5 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 53,1 Prozent ab."
195,30.7,30.7,69.3,"Maur ZH","Sowohl die Wohnschutzinitiative (69,3 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (95,5 Prozent Nein) sind in Maur durchgefallen."
196,18.5,18.5,81.5,"Mönchaltorf ZH","Mönchaltorf hat sich mit 81,5 Prozent gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 69,9 Prozent angenommen."
197,93.8,93.8,6.2,"Schwerzenbach ZH","Schwerzenbach hat mit 93,8 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 64,4 Prozent ab."
198,8.4,8.4,91.6,"Uster ZH","Sowohl die Wohnschutzinitiative (91,6 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (93,6 Prozent Nein) sind in Uster durchgefallen."
199,1.9,1.9,98.1,"Volketswil ZH","98,1 Prozent der Abstimmenden in Volketswil haben sich gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 83,7 Prozent."
200,61.2,61.2,38.8,"Wangen-Brüttisellen ZH","Die Wohnschutzinitiative ist in Wangen-Brüttisellen mit 61,2 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 76,4 Prozent. Bei der Stichfrage bevorzugten 65,3 Prozent den Gegenvorschlag."
211,52.9,52.9,47.1,"Altikon ZH","Altikon hat mit 52,9 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 62,1 Prozent ab."
213,44,44,56,"Brütten ZH","Brütten hat sowohl die Wohnschutzinitiative (56 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (50,9 Prozent Nein) abgelehnt."
214,12.3,12.3,87.7,"Dägerlen ZH","Weder die Wohnschutzinitiative (87,7 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (60,9 Prozent Nein) haben in Dägerlen eine Mehrheit gefunden."
215,64.6,64.6,35.4,"Dättlikon ZH","64,6 Prozent der Stimmbürgerinnen und Stimmbürger von Dättlikon haben sich für die Wohnschutzinitiative und 80,1 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 56 Prozent dem Gegenvorschlag den Vorrang."
216,65.5,65.5,34.5,"Dinhard ZH","Dinhard hat mit 65,5 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 54,3 Prozent ab."
218,37.6,37.6,62.4,"Ellikon an der Thur ZH","62,4 Prozent der Abstimmenden in Ellikon an der Thur haben sich gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 86,6 Prozent."
219,35.2,35.2,64.8,"Elsau ZH","Elsau hat sowohl die Wohnschutzinitiative (64,8 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (64,4 Prozent Nein) abgelehnt."
220,52.9,52.9,47.1,"Hagenbuch ZH","Hagenbuch hat die Wohnschutzinitiative mit 52,9 Prozent und den Gegenvorschlag von Kantons- und Regierungsrats mit 80,8 Prozent angenommen.Bei der Stichfrage haben sich die Stimmberechtigten mit 69,6 Prozent für die Initiative ausgesprochen."
221,37.8,37.8,62.2,"Hettlingen ZH","Hettlingen hat sich mit 62,2 Prozent gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 52 Prozent angenommen."
223,43.9,43.9,56.1,"Neftenbach ZH","Neftenbach hat mit 56,1 Prozent Nein gesagt zur Wohnschutzinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 60,6 Prozent."
224,9.1,9.1,90.9,"Pfungen ZH","Sowohl die Wohnschutzinitiative (90,9 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (58,7 Prozent Nein) sind in Pfungen durchgefallen."
225,87.1,87.1,12.9,"Rickenbach ZH","Rickenbach ZH hat die Wohnschutzinitiative mit 87,1 Prozent und den Gegenvorschlag von Kantons- und Regierungsrats mit 52,8 Prozent angenommen.Bei der Stichfrage haben sich die Stimmberechtigten mit 67,6 Prozent für die Initiative ausgesprochen."
226,95.4,95.4,4.6,"Schlatt ZH","Schlatt ZH hat mit 95,4 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 62,1 Prozent ab."
227,85.4,85.4,14.6,"Seuzach ZH","85,4 Prozent der Stimmbürgerinnen und Stimmbürger von Seuzach haben sich für die Wohnschutzinitiative und 55,9 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 80 Prozent dem Gegenvorschlag den Vorrang."
228,43.1,43.1,56.9,"Turbenthal ZH","Turbenthal hat sowohl die Wohnschutzinitiative (56,9 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (70,6 Prozent Nein) abgelehnt."
230,74.4,74.4,25.6,"Winterthur ZH","Die Gemeinde Winterthur hat die Wohnschutzinitiative mit 74,4 Prozent und den Gegenvorschlag von Kantons- und Regierungsrat mit 52,5 Prozent angenommen. Bei der Stichfrage sprachen sich die Stimmberechtigten mit 92,4 Prozent für den Gegenvorschlag aus."
231,13.1,13.1,86.9,"Zell ZH","86,9 Prozent der Abstimmenden in Zell ZH haben sich gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 60,1 Prozent."
241,12.5,12.5,87.5,"Aesch ZH","Weder die Wohnschutzinitiative (87,5 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (60 Prozent Nein) haben in Aesch ZH eine Mehrheit gefunden."
242,68.9,68.9,31.1,"Birmensdorf ZH","Die Gemeinde Birmensdorf ZH hat die Wohnschutzinitiative mit 68,9 Prozent und den Gegenvorschlag von Kantons- und Regierungsrat mit 99,9 Prozent angenommen. Bei der Stichfrage sprachen sich die Stimmberechtigten mit 58,2 Prozent für den Gegenvorschlag aus."
243,39.7,39.7,60.3,"Dietikon ZH","60,3 Prozent der Abstimmenden in Dietikon haben sich gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 68,3 Prozent."
244,54.2,54.2,45.8,"Geroldswil ZH","Geroldswil hat die Wohnschutzinitiative mit 54,2 Prozent und den Gegenvorschlag von Kantons- und Regierungsrats mit 59,4 Prozent angenommen.Bei der Stichfrage haben sich die Stimmberechtigten mit 88,2 Prozent für die Initiative ausgesprochen."
245,56.7,56.7,43.3,"Oberengstringen ZH","Die Wohnschutzinitiative ist in Oberengstringen mit 56,7 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 68,8 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 95 Prozent für die Initiative ausgesprochen."
246,31.1,31.1,68.9,"Oetwil an der Limmat ZH","Weder die Wohnschutzinitiative (68,9 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (52,9 Prozent Nein) haben in Oetwil an der Limmat eine Mehrheit gefunden."
247,54.8,54.8,45.2,"Schlieren ZH","54,8 Prozent der Stimmbürgerinnen und Stimmbürger von Schlieren haben sich für die Wohnschutzinitiative und 66,2 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 71,7 Prozent der Initiative den Vorrang."
248,33.2,33.2,66.8,"Uitikon ZH","Uitikon hat sowohl die Wohnschutzinitiative (66,8 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (73 Prozent Nein) abgelehnt."
249,15.2,15.2,84.8,"Unterengstringen ZH","Unterengstringen hat mit 84,8 Prozent Nein gesagt zur Wohnschutzinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 68,3 Prozent."
250,48.1,48.1,51.9,"Urdorf ZH","Urdorf hat sich mit 51,9 Prozent gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 68,3 Prozent angenommen."
251,49.9,49.9,50.1,"Weiningen ZH","Weder die Wohnschutzinitiative (50,1 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (69,1 Prozent Nein) haben in Weiningen ZH eine Mehrheit gefunden."
261,41.8,41.8,58.2,"Zürich ZH","Weder die Wohnschutzinitiative (58,2 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (63,9 Prozent Nein) haben in Zürich eine Mehrheit gefunden."
291,48,48,52,"Andelfingen ZH","Andelfingen hat sowohl die Wohnschutzinitiative (52 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (54,4 Prozent Nein) abgelehnt."
292,89.4,89.4,10.6,"Stammheim ZH","Die Wohnschutzinitiative ist in Stammheim mit 89,4 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 76,9 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 98,8 Prozent für die Initiative ausgesprochen."
293,51.8,51.8,48.2,"Wädenswil ZH","Die Wohnschutzinitiative ist in Wädenswil mit 51,8 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 56,7 Prozent abgelehnt."
294,25.1,25.1,74.9,"Elgg ZH","Elgg hat sich mit 74,9 Prozent gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 54,8 Prozent angenommen."
295,41.5,41.5,58.5,"Horgen ZH","58,5 Prozent der Abstimmenden in Horgen haben sich gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 67,1 Prozent."
296,51.7,51.7,48.3,"Illnau-Effretikon ZH","Die Wohnschutzinitiative ist in Illnau-Effretikon mit 51,7 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 52,4 Prozent abgelehnt."
297,76.9,76.9,23.1,"Bauma ZH","Die Wohnschutzinitiative ist in Bauma mit 76,9 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 67 Prozent. Bei der Stichfrage bevorzugten 68,8 Prozent den Gegenvorschlag."
298,45.3,45.3,54.7,"Wiesendangen ZH","Wiesendangen hat sowohl die Wohnschutzinitiative (54,7 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (63 Prozent Nein) abgelehnt."
