"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
5287,36.3,36.3,63.7,"Riviera (TI)","A Riviera, l'Iniziativa ""No a una Svizzera da 10 milioni!"" è stata respinta con il 63,7 per cento. Con questo risultato, Riviera passa nel campo dei contrari. Nel 2020 aveva approvato l'iniziativa ""Per un'immigrazione moderata""."
5304,19.3,19.3,80.7,"Bosco/Gurin (TI)","A Bosco/Gurin, l'Iniziativa ""No a una Svizzera da 10 milioni!"" è stata respinta con il 80,7 per cento. Il rifiuto all'Iniziativa ""No a una Svizzera da 10 milioni!"" è aumentato a Bosco/Gurin rispetto all'iniziativa ""Per un'immigrazione moderata"" del 2020. In tale occasione, il 59,3 percento degli abitanti aveva bocciato il testo."
5307,46,46,54,"Campo (Vallemaggia) (TI)","Con il 54 per cento dei voti, l'Iniziativa ""No a una Svizzera da 10 milioni!"" viene respinta a Campo (Vallemaggia). Con questo risultato, Campo (Vallemaggia) passa nel campo dei contrari. Nel 2020 aveva approvato l'iniziativa ""Per un'immigrazione moderata""."
5309,1.4,1.4,98.6,"Cerentino (TI)","A Cerentino l'Iniziativa ""No a una Svizzera da 10 milioni!"" non ottiene la maggioranza: 98,6 per cento di no. Con questo risultato, Cerentino passa nel campo dei contrari. Nel 2020 aveva approvato l'iniziativa ""Per un'immigrazione moderata""."
5310,52.8,52.8,47.2,"Cevio (TI)","La popolazione di Cevio approva l'Iniziativa ""No a una Svizzera da 10 milioni!"" con il 52,8 per cento. Il sostegno all'Iniziativa ""No a una Svizzera da 10 milioni!"" è aumentato a Cevio rispetto all'iniziativa ""Per un'immigrazione moderata"" del 2020. In tale occasione, il 50,3 percento degli abitanti aveva accettato il testo."
5315,57.9,57.9,42.1,"Linescio (TI)","Sì all'Iniziativa ""No a una Svizzera da 10 milioni!"" a Linescio con il 57,9 per cento. Con questo risultato, Linescio passa nel campo dei favorevoli. Nel 2020 aveva bocciato l'iniziativa ""Per un'immigrazione moderata""."
5317,54.1,54.1,45.9,"Maggia (TI)","La popolazione di Maggia approva l'Iniziativa ""No a una Svizzera da 10 milioni!"" con il 54,1 per cento. Il sostegno all'Iniziativa ""No a una Svizzera da 10 milioni!"" è diminuito a Maggia rispetto all'iniziativa ""Per un'immigrazione moderata"" del 2020. In tale occasione, il 55,5 percento degli abitanti aveva accettato il testo."
5323,58.7,58.7,41.3,"Lavizzara (TI)","A Lavizzara, l'Iniziativa ""No a una Svizzera da 10 milioni!"" è stata approvata con il 58,7 per cento. Il sostegno all'Iniziativa ""No a una Svizzera da 10 milioni!"" è diminuito a Lavizzara rispetto all'iniziativa ""Per un'immigrazione moderata"" del 2020. In tale occasione, il 59,9 percento degli abitanti aveva accettato il testo."
5324,93,93,7,"Avegno Gordevio (TI)","Sì all'Iniziativa ""No a una Svizzera da 10 milioni!"" a Avegno Gordevio, con il 93 per cento di voti favorevoli. Con questo risultato, Avegno Gordevio passa nel campo dei favorevoli. Nel 2020 aveva bocciato l'iniziativa ""Per un'immigrazione moderata""."
5395,87.8,87.8,12.2,"Lema (TI)","Sì all'Iniziativa ""No a una Svizzera da 10 milioni!"" a Lema con il 87,8 per cento. Il sostegno all'Iniziativa ""No a una Svizzera da 10 milioni!"" è aumentato a Lema rispetto all'iniziativa ""Per un'immigrazione moderata"" del 2020. In tale occasione, il 53,6 percento degli abitanti aveva accettato il testo."
5396,27,27,73,"Terre di Pedemonte (TI)","La popolazione di Terre di Pedemonte respinge l'Iniziativa ""No a una Svizzera da 10 milioni!"" con il 73 per cento. Il rifiuto all'Iniziativa ""No a una Svizzera da 10 milioni!"" è aumentato a Terre di Pedemonte rispetto all'iniziativa ""Per un'immigrazione moderata"" del 2020. In tale occasione, il 55,2 percento degli abitanti aveva bocciato il testo."
5397,90,90,10,"Centovalli (TI)","A Centovalli, l'Iniziativa ""No a una Svizzera da 10 milioni!"" è stata approvata con il 90 per cento. Il sostegno all'Iniziativa ""No a una Svizzera da 10 milioni!"" è aumentato a Centovalli rispetto all'iniziativa ""Per un'immigrazione moderata"" del 2020. In tale occasione, il 52,5 percento degli abitanti aveva accettato il testo."
5398,43.4,43.4,56.6,"Gambarogno (TI)","La popolazione di Gambarogno respinge l'Iniziativa ""No a una Svizzera da 10 milioni!"" con il 56,6 per cento. Con questo risultato, Gambarogno passa nel campo dei contrari. Nel 2020 aveva approvato l'iniziativa ""Per un'immigrazione moderata""."
5399,53.2,53.2,46.8,"Verzasca (TI)","La popolazione di Verzasca approva l'Iniziativa ""No a una Svizzera da 10 milioni!"" con il 53,2 per cento. Il sostegno all'Iniziativa ""No a una Svizzera da 10 milioni!"" è diminuito a Verzasca rispetto all'iniziativa ""Per un'immigrazione moderata"" del 2020. In tale occasione, il 55,2 percento degli abitanti aveva accettato il testo."
