"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
191,57.4,57.4,42.6,"Dübendorf ZH","57,4 Prozent der Stimmbürgerinnen und Stimmbürger von Dübendorf haben sich für die Wohneigentums-Initiative ausgesprochen. Somit stimmt Dübendorf im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
192,27.3,27.3,72.7,"Egg ZH","In Egg hat die Wohneigentums-Initiative keine Mehrheit gefunden: 72,7 Prozent lehnen die Vorlage ab. Egg stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
193,92.2,92.2,7.8,"Fällanden ZH","92,2 Prozent der Stimmbürgerinnen und Stimmbürger von Fällanden haben sich für die Wohneigentums-Initiative ausgesprochen. Somit stimmt Fällanden im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
194,66.9,66.9,33.1,"Greifensee ZH","66,9 Prozent der Stimmbürgerinnen und Stimmbürger von Greifensee haben sich für die Wohneigentums-Initiative ausgesprochen. Somit stimmt Greifensee im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
195,53.6,53.6,46.4,"Maur ZH","53,6 Prozent der Stimmbürgerinnen und Stimmbürger von Maur haben sich für die Wohneigentums-Initiative ausgesprochen. Somit stimmt Maur im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
196,76.6,76.6,23.4,"Mönchaltorf ZH","76,6 Prozent der Stimmbürgerinnen und Stimmbürger von Mönchaltorf haben sich für die Wohneigentums-Initiative ausgesprochen. Somit stimmt Mönchaltorf im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
197,47.9,47.9,52.1,"Schwerzenbach ZH","In Schwerzenbach hat die Wohneigentums-Initiative keine Mehrheit gefunden: 52,1 Prozent lehnen die Vorlage ab. Schwerzenbach stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
198,14.4,14.4,85.6,"Uster ZH","Die Wohneigentums-Initiative erreicht in Uster 85,6 Prozent Nein-Stimmen. Uster stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
199,67.4,67.4,32.6,"Volketswil ZH","67,4 Prozent der Stimmbürgerinnen und Stimmbürger von Volketswil haben sich für die Wohneigentums-Initiative ausgesprochen. Somit stimmt Volketswil im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
200,50,50,50,"Wangen-Brüttisellen ZH","Die Wohneigentums-Initiative erreicht in Wangen-Brüttisellen 50 Prozent Nein-Stimmen. Wangen-Brüttisellen stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
211,38.7,38.7,61.3,"Altikon ZH","In Altikon hat die Wohneigentums-Initiative keine Mehrheit gefunden: 61,3 Prozent lehnen die Vorlage ab. Altikon stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
213,53,53,47,"Brütten ZH","Mit 53 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Brütten die Wohneigentums-Initiative angenommen. Somit stimmt Brütten im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
214,99.6,99.6,0.4,"Dägerlen ZH","99,6 Prozent der Stimmbürgerinnen und Stimmbürger von Dägerlen haben sich für die Wohneigentums-Initiative ausgesprochen. Dägerlen erzielt im Kanton Zürich den höchsten Ja-Anteil zur Wohneigentums-Initiative."
215,65,65,35,"Dättlikon ZH","65 Prozent der Stimmbürgerinnen und Stimmbürger von Dättlikon haben sich für die Wohneigentums-Initiative ausgesprochen. Somit stimmt Dättlikon im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
216,93,93,7,"Dinhard ZH","93 Prozent der Stimmbürgerinnen und Stimmbürger von Dinhard haben sich für die Wohneigentums-Initiative ausgesprochen. Somit stimmt Dinhard im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
218,68.9,68.9,31.1,"Ellikon an der Thur ZH","68,9 Prozent der Stimmbürgerinnen und Stimmbürger von Ellikon an der Thur haben sich für die Wohneigentums-Initiative ausgesprochen. Somit stimmt Ellikon an der Thur im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
219,70.7,70.7,29.3,"Elsau ZH","Mit 70,7 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Elsau die Wohneigentums-Initiative angenommen. Somit stimmt Elsau im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
220,30.6,30.6,69.4,"Hagenbuch ZH","In Hagenbuch hat die Wohneigentums-Initiative keine Mehrheit gefunden: 69,4 Prozent lehnen die Vorlage ab. Hagenbuch stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
221,41.3,41.3,58.7,"Hettlingen ZH","Die Wohneigentums-Initiative erreicht in Hettlingen 58,7 Prozent Nein-Stimmen. Hettlingen stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
223,66.6,66.6,33.4,"Neftenbach ZH","Mit 66,6 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Neftenbach die Wohneigentums-Initiative angenommen. Somit stimmt Neftenbach im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
224,29.6,29.6,70.4,"Pfungen ZH","Die Wohneigentums-Initiative erreicht in Pfungen 70,4 Prozent Nein-Stimmen. Pfungen stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
225,58.8,58.8,41.2,"Rickenbach ZH","Mit 58,8 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Rickenbach ZH die Wohneigentums-Initiative angenommen. Somit stimmt Rickenbach ZH im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
226,28.8,28.8,71.2,"Schlatt ZH","In Schlatt ZH hat die Wohneigentums-Initiative keine Mehrheit gefunden: 71,2 Prozent lehnen die Vorlage ab. Schlatt ZH stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
227,57,57,43,"Seuzach ZH","57 Prozent der Stimmbürgerinnen und Stimmbürger von Seuzach haben sich für die Wohneigentums-Initiative ausgesprochen. Somit stimmt Seuzach im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
228,98.6,98.6,1.4,"Turbenthal ZH","Mit 98,6 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Turbenthal die Wohneigentums-Initiative angenommen. Somit stimmt Turbenthal im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
230,36.5,36.5,63.5,"Winterthur ZH","In Winterthur hat die Wohneigentums-Initiative keine Mehrheit gefunden: 63,5 Prozent lehnen die Vorlage ab. Winterthur stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
231,56.4,56.4,43.6,"Zell ZH","56,4 Prozent der Stimmbürgerinnen und Stimmbürger von Zell ZH haben sich für die Wohneigentums-Initiative ausgesprochen. Somit stimmt Zell ZH im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
241,41.5,41.5,58.5,"Aesch ZH","In Aesch ZH hat die Wohneigentums-Initiative keine Mehrheit gefunden: 58,5 Prozent lehnen die Vorlage ab. Aesch ZH stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
242,27.2,27.2,72.8,"Birmensdorf ZH","In Birmensdorf ZH hat die Wohneigentums-Initiative keine Mehrheit gefunden: 72,8 Prozent lehnen die Vorlage ab. Birmensdorf ZH stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
243,39.4,39.4,60.6,"Dietikon ZH","In Dietikon hat die Wohneigentums-Initiative keine Mehrheit gefunden: 60,6 Prozent lehnen die Vorlage ab. Dietikon stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
244,63.4,63.4,36.6,"Geroldswil ZH","Mit 63,4 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Geroldswil die Wohneigentums-Initiative angenommen. Somit stimmt Geroldswil im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
245,49.4,49.4,50.6,"Oberengstringen ZH","Die Wohneigentums-Initiative erreicht in Oberengstringen 50,6 Prozent Nein-Stimmen. Oberengstringen stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
246,30.1,30.1,69.9,"Oetwil an der Limmat ZH","In Oetwil an der Limmat hat die Wohneigentums-Initiative keine Mehrheit gefunden: 69,9 Prozent lehnen die Vorlage ab. Oetwil an der Limmat stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
247,53.8,53.8,46.2,"Schlieren ZH","53,8 Prozent der Stimmbürgerinnen und Stimmbürger von Schlieren haben sich für die Wohneigentums-Initiative ausgesprochen. Somit stimmt Schlieren im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
248,54.6,54.6,45.4,"Uitikon ZH","Mit 54,6 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Uitikon die Wohneigentums-Initiative angenommen. Somit stimmt Uitikon im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
249,92.4,92.4,7.6,"Unterengstringen ZH","Mit 92,4 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Unterengstringen die Wohneigentums-Initiative angenommen. Somit stimmt Unterengstringen im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
250,60.6,60.6,39.4,"Urdorf ZH","60,6 Prozent der Stimmbürgerinnen und Stimmbürger von Urdorf haben sich für die Wohneigentums-Initiative ausgesprochen. Somit stimmt Urdorf im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
251,33.3,33.3,66.7,"Weiningen ZH","In Weiningen ZH hat die Wohneigentums-Initiative keine Mehrheit gefunden: 66,7 Prozent lehnen die Vorlage ab. Weiningen ZH stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
261,55.5,55.5,44.5,"Zürich ZH","55,5 Prozent der Stimmbürgerinnen und Stimmbürger von Zürich haben sich für die Wohneigentums-Initiative ausgesprochen. Somit stimmt Zürich im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
291,59.3,59.3,40.7,"Andelfingen ZH","Mit 59,3 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Andelfingen die Wohneigentums-Initiative angenommen. Somit stimmt Andelfingen im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
292,94.9,94.9,5.1,"Stammheim ZH","94,9 Prozent der Stimmbürgerinnen und Stimmbürger von Stammheim haben sich für die Wohneigentums-Initiative ausgesprochen. Somit stimmt Stammheim im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
293,48.2,48.2,51.8,"Wädenswil ZH","In Wädenswil hat die Wohneigentums-Initiative keine Mehrheit gefunden: 51,8 Prozent lehnen die Vorlage ab. Wädenswil stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
294,39,39,61,"Elgg ZH","Die Wohneigentums-Initiative erreicht in Elgg 61 Prozent Nein-Stimmen. Elgg stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
295,35.4,35.4,64.6,"Horgen ZH","In Horgen hat die Wohneigentums-Initiative keine Mehrheit gefunden: 64,6 Prozent lehnen die Vorlage ab. Horgen stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
296,27.5,27.5,72.5,"Illnau-Effretikon ZH","In Illnau-Effretikon hat die Wohneigentums-Initiative keine Mehrheit gefunden: 72,5 Prozent lehnen die Vorlage ab. Illnau-Effretikon stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
297,62.4,62.4,37.6,"Bauma ZH","62,4 Prozent der Stimmbürgerinnen und Stimmbürger von Bauma haben sich für die Wohneigentums-Initiative ausgesprochen. Somit stimmt Bauma im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
298,48.2,48.2,51.8,"Wiesendangen ZH","In Wiesendangen hat die Wohneigentums-Initiative keine Mehrheit gefunden: 51,8 Prozent lehnen die Vorlage ab. Wiesendangen stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
