"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
2235,70.2,70.2,29.8,"La Sonnaz FR","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in La Sonnaz 70,2 Prozent Ja-Stimmen. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 70,7 Prozent der Stimmen abgelehnt."
2236,25,25,75,"Gibloux FR","In Gibloux findet die Initiative ""Keine 10-Millionen-Schweiz"" mit 75 Prozent keine Mehrheit. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 66,1 Prozent."
2237,35,35,65,"Prez FR","65 Prozent der Stimmbürgerinnen und Stimmbürger von Prez sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. Die Ablehnung der Initiative fällt jedoch geringer aus als zur Zuwanderungsinitiative im Jahr 2020. Die Abstimmenden von #gemeinde_d hatten damals mit 68 Prozent Nein gestimmt."
2238,5.8,5.8,94.2,"Bois-d'Amont FR","In Bois-d'Amont wird die Initiative ""Keine 10-Millionen-Schweiz"" mit 94,2 Prozent abgelehnt. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 68,2 Prozent."
2239,68.6,68.6,31.4,"Grolley-Ponthaux FR","In Grolley-Ponthaux erhält die Initiative ""Keine 10-Millionen-Schweiz"" 68,6 Prozent Zustimmung. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 61,6 Prozent der Stimmen abgelehnt."
2250,62.9,62.9,37.1,"Gurwolf FR","62,9 Prozent der Stimmbürgerinnen und Stimmbürger von Gurwolf haben sich für die Initiative ""Keine 10-Millionen-Schweiz"" ausgesprochen. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 67,7 Prozent der Stimmen abgelehnt."
2254,51.9,51.9,48.1,"Courtepin FR","In Courtepin erhält die Initiative ""Keine 10-Millionen-Schweiz"" 51,9 Prozent Zustimmung. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 57,3 Prozent der Stimmen abgelehnt."
2257,51.5,51.5,48.5,"Cressier FR","Cressier FR hat die Initiative ""Keine 10-Millionen-Schweiz"" angenommen; der Ja-Stimmen-Anteil liegt bei 51,5 Prozent. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 66,1 Prozent der Stimmen abgelehnt."
2258,75.8,75.8,24.2,"Fräschels FR","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Fräschels 75,8 Prozent Ja-Stimmen. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 55,8 Prozent der Stimmen abgelehnt."
2261,38.4,38.4,61.6,"Greng FR","In Greng findet die Initiative ""Keine 10-Millionen-Schweiz"" mit 61,6 Prozent keine Mehrheit. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 60,4 Prozent."
2262,73.6,73.6,26.4,"Gurmels FR","In Gurmels erhält die Initiative ""Keine 10-Millionen-Schweiz"" 73,6 Prozent Zustimmung. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 55,6 Prozent der Stimmen abgelehnt."
2265,48.8,48.8,51.2,"Kerzers FR","In Kerzers ist die Initiative ""Keine 10-Millionen-Schweiz"" mit 51,2 Prozent der Stimmen gescheitert. Die Ablehnung der Initiative fällt jedoch geringer aus als zur Zuwanderungsinitiative im Jahr 2020. Die Abstimmenden von #gemeinde_d hatten damals mit 63,3 Prozent Nein gestimmt."
2266,39.3,39.3,60.7,"Kleinbösingen FR","In Kleinbösingen ist die Initiative ""Keine 10-Millionen-Schweiz"" mit 60,7 Prozent der Stimmen gescheitert. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 59,3 Prozent."
2271,25,25,75,"Merlach FR","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Merlach 75 Prozent Nein-Stimmen. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 65,8 Prozent."
2272,98,98,2,"Misery-Courtion FR","Mit 98 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Misery-Courtion der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 53,7 Prozent der Stimmen abgelehnt."
2274,61.7,61.7,38.3,"Muntelier FR","In Muntelier erhält die Initiative ""Keine 10-Millionen-Schweiz"" 61,7 Prozent Zustimmung. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 72,3 Prozent der Stimmen abgelehnt."
2275,21.2,21.2,78.8,"Murten FR","In Murten ist die Initiative ""Keine 10-Millionen-Schweiz"" mit 78,8 Prozent der Stimmen gescheitert. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 62 Prozent."
2276,9.9,9.9,90.1,"Ried bei Kerzers FR","In Ried bei Kerzers ist die Initiative ""Keine 10-Millionen-Schweiz"" mit 90,1 Prozent der Stimmen gescheitert. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 57,7 Prozent."
2284,82.1,82.1,17.9,"Mont-Vully FR","Mit 82,1 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Mont-Vully der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 66,9 Prozent der Stimmen abgelehnt."
2292,56.5,56.5,43.5,"Brünisried FR","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Brünisried 56,5 Prozent Ja-Stimmen. Die Unterstützung für die Initiative ""Keine 10-Millionen-Schweiz!» hat in #gemeinde_d gegenüber der Zuwanderungsinitiative im Jahr 2020 zugenommen. Bei jener Abstimmung hatten 53,2 Prozent der Abstimmenden der Gemeinde die Vorlage angenommen."
2293,72.9,72.9,27.1,"Düdingen FR","Mit 72,9 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Düdingen der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 65,2 Prozent der Stimmen abgelehnt."
2294,72.8,72.8,27.2,"Giffers FR","In Giffers erhält die Initiative ""Keine 10-Millionen-Schweiz"" 72,8 Prozent Zustimmung. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 54 Prozent der Stimmen abgelehnt."
2295,40,40,60,"Bösingen FR","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Bösingen 60 Prozent Nein-Stimmen. Die Ablehnung der Initiative fällt jedoch geringer aus als zur Zuwanderungsinitiative im Jahr 2020. Die Abstimmenden von #gemeinde_d hatten damals mit 61,5 Prozent Nein gestimmt."
2296,8.2,8.2,91.8,"Heitenried FR","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Heitenried 91,8 Prozent Nein-Stimmen. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 60,2 Prozent."
2299,39.7,39.7,60.3,"Plaffeien FR","60,3 Prozent der Stimmbürgerinnen und Stimmbürger von Plaffeien sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. In den vergangenen fünf Jahren hat die Gemeinde somit bei der Frage der Zuwanderung das Lager gewechselt. #gemeinde_d hatte die Zuwanderungsinitiative im Jahr 2020 mit 49 Prozent abgelehnt."
2300,75.8,75.8,24.2,"Plasselb FR","Plasselb hat die Initiative ""Keine 10-Millionen-Schweiz"" angenommen; der Ja-Stimmen-Anteil liegt bei 75,8 Prozent. Die Unterstützung für die Initiative ""Keine 10-Millionen-Schweiz!» hat in #gemeinde_d gegenüber der Zuwanderungsinitiative im Jahr 2020 zugenommen. Bei jener Abstimmung hatten 53,9 Prozent der Abstimmenden der Gemeinde die Vorlage angenommen."
2301,42.2,42.2,57.8,"Rechthalten FR","57,8 Prozent der Stimmbürgerinnen und Stimmbürger von Rechthalten sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 51,5 Prozent."
2303,97.6,97.6,2.4,"St. Silvester FR","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in St. Silvester 97,6 Prozent Ja-Stimmen. Die Unterstützung für die Initiative ""Keine 10-Millionen-Schweiz!» hat in #gemeinde_d gegenüber der Zuwanderungsinitiative im Jahr 2020 zugenommen. Bei jener Abstimmung hatten 61,5 Prozent der Abstimmenden der Gemeinde die Vorlage angenommen."
2304,86.9,86.9,13.1,"St. Ursen FR","Mit 86,9 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in St. Ursen der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 59,4 Prozent der Stimmen abgelehnt."
2305,59.4,59.4,40.6,"Schmitten FR","Schmitten FR hat die Initiative ""Keine 10-Millionen-Schweiz"" angenommen; der Ja-Stimmen-Anteil liegt bei 59,4 Prozent. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 66,1 Prozent der Stimmen abgelehnt."
2306,4.6,4.6,95.4,"Tafers FR","95,4 Prozent der Stimmbürgerinnen und Stimmbürger von Tafers sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 58,7 Prozent."
2307,81.1,81.1,18.9,"Tentlingen FR","Tentlingen hat die Initiative ""Keine 10-Millionen-Schweiz"" angenommen; der Ja-Stimmen-Anteil liegt bei 81,1 Prozent. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 56,5 Prozent der Stimmen abgelehnt."
2308,41,41,59,"Ueberstorf FR","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Ueberstorf 59 Prozent Nein-Stimmen. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 57,1 Prozent."
2309,40.2,40.2,59.8,"Wünnewil-Flamatt FR","In Wünnewil-Flamatt findet die Initiative ""Keine 10-Millionen-Schweiz"" mit 59,8 Prozent keine Mehrheit. Die Ablehnung der Initiative fällt jedoch geringer aus als zur Zuwanderungsinitiative im Jahr 2020. Die Abstimmenden von #gemeinde_d hatten damals mit 61,5 Prozent Nein gestimmt."
2321,56.9,56.9,43.1,"Attalens FR","Mit 56,9 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Attalens der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 69,8 Prozent der Stimmen abgelehnt."
2323,2.2,2.2,97.8,"Bossonnens FR","97,8 Prozent der Stimmbürgerinnen und Stimmbürger von Bossonnens sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 67,3 Prozent."
2325,56.6,56.6,43.4,"Châtel-Saint-Denis FR","Mit 56,6 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Châtel-Saint-Denis der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 62,9 Prozent der Stimmen abgelehnt."
2328,80.5,80.5,19.5,"Granges (Veveyse) FR","Mit 80,5 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Granges (Veveyse) der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 66,5 Prozent der Stimmen abgelehnt."
2333,50.2,50.2,49.8,"Remaufens FR","In Remaufens erhält die Initiative ""Keine 10-Millionen-Schweiz"" 50,2 Prozent Zustimmung. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 61,2 Prozent der Stimmen abgelehnt."
2335,26.8,26.8,73.2,"Saint-Martin FR","In Saint-Martin FR findet die Initiative ""Keine 10-Millionen-Schweiz"" mit 73,2 Prozent keine Mehrheit. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 62,5 Prozent."
2336,30.7,30.7,69.3,"Semsales FR","69,3 Prozent der Stimmbürgerinnen und Stimmbürger von Semsales sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 57,3 Prozent."
2337,8.7,8.7,91.3,"Le Flon FR","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Le Flon 91,3 Prozent Nein-Stimmen. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 60,7 Prozent."
2338,36.3,36.3,63.7,"La Verrerie FR","In La Verrerie wird die Initiative ""Keine 10-Millionen-Schweiz"" mit 63,7 Prozent abgelehnt. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 53,3 Prozent."
