"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
161,"Zweimal Nein",22.4,77.6,"Zollikon ZH","Zollikon hat sowohl die Wohnungsinitiative (77,6 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (69,1 Prozent Nein) abgelehnt."
172,"Gegenvorschlag Ja",91.2,8.8,"Fehraltorf ZH","Die Gemeinde Fehraltorf hat die Wohnungsinitiative mit 91,2 Prozent und den Gegenvorschlag von Kantons- und Regierungsrat mit 64,8 Prozent angenommen. Bei der Stichfrage sprachen sich die Stimmberechtigten mit 86,4 Prozent für den Gegenvorschlag aus."
173,"Initiative Ja",89.9,10.1,"Hittnau ZH","Hittnau hat mit 89,9 Prozent Ja gesagt zur Wohnungsinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 55,7 Prozent ab."
176,"Initiative Ja",87.5,12.5,"Lindau ZH","Die Gemeinde Lindau hat die Wohnungsinitiative mit 87,5 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 50,7 Prozent abgelehnt."
177,"Initiative Ja",80,20,"Pfäffikon ZH","Pfäffikon hat die Wohnungsinitiative mit 80 Prozent und den Gegenvorschlag von Kantons- und Regierungsrats mit 86,3 Prozent angenommen.Bei der Stichfrage haben sich die Stimmberechtigten mit 56,6 Prozent für die Initiative ausgesprochen."
178,"Gegenvorschlag Ja",97,3,"Russikon ZH","Die Wohnungsinitiative ist in Russikon mit 97 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 59,5 Prozent. Bei der Stichfrage bevorzugten 66,6 Prozent den Gegenvorschlag."
180,"Initiative Ja",53.2,46.8,"Weisslingen ZH","Weisslingen hat die Wohnungsinitiative mit 53,2 Prozent und den Gegenvorschlag von Kantons- und Regierungsrats mit 55,8 Prozent angenommen.Bei der Stichfrage haben sich die Stimmberechtigten mit 84,5 Prozent für die Initiative ausgesprochen."
181,"Gegenvorschlag Ja",56.8,43.2,"Wila ZH","Die Gemeinde Wila hat die Wohnungsinitiative mit 56,8 Prozent und den Gegenvorschlag von Kantons- und Regierungsrat mit 50,3 Prozent angenommen. Bei der Stichfrage sprachen sich die Stimmberechtigten mit 53,4 Prozent für den Gegenvorschlag aus."
182,"Gegenvorschlag Ja",7.3,92.7,"Wildberg ZH","Wildberg hat sich mit 92,7 Prozent gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 75,4 Prozent angenommen."
191,"Initiative Ja",83.7,16.3,"Dübendorf ZH","Die Gemeinde Dübendorf hat die Wohnungsinitiative mit 83,7 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 97,5 Prozent abgelehnt."
192,"Zweimal Nein",44.4,55.6,"Egg ZH","Weder die Wohnungsinitiative (55,6 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (86,5 Prozent Nein) haben in Egg eine Mehrheit gefunden."
193,"Initiative Ja",51.9,48.1,"Fällanden ZH","Fällanden hat mit 51,9 Prozent Ja gesagt zur Wohnungsinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 59 Prozent ab."
194,"Gegenvorschlag Ja",55,45,"Greifensee ZH","55 Prozent der Stimmbürgerinnen und Stimmbürger von Greifensee haben sich für die Wohnungsinitiative und 62,1 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 50,9 Prozent dem Gegenvorschlag den Vorrang."
195,"Initiative Ja",71.6,28.4,"Maur ZH","Die die Wohnungsinitiative ist in Maur mit 71,6 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 94,4 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 89,2 Prozent für die Initiative ausgesprochen."
196,"Zweimal Nein",11.7,88.3,"Mönchaltorf ZH","Sowohl die Wohnungsinitiative (88,3 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (60 Prozent Nein) sind in Mönchaltorf durchgefallen."
197,"Initiative Ja",86.7,13.3,"Schwerzenbach ZH","Schwerzenbach hat mit 86,7 Prozent Ja gesagt zur Wohnungsinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 84,2 Prozent ab."
198,"Gegenvorschlag Ja",32.1,67.9,"Uster ZH","Uster hat sich mit 67,9 Prozent gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 96,6 Prozent angenommen."
199,"Initiative Ja",71.9,28.1,"Volketswil ZH","Volketswil hat mit 71,9 Prozent Ja gesagt zur Wohnungsinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 72,6 Prozent ab."
200,"Gegenvorschlag Ja",5.5,94.5,"Wangen-Brüttisellen ZH","Wangen-Brüttisellen hat sich mit 94,5 Prozent gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 87,5 Prozent angenommen."
211,"Gegenvorschlag Ja",0.5,99.5,"Altikon ZH","99,5 Prozent der Abstimmenden in Altikon haben sich gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 87,8 Prozent."
213,"Zweimal Nein",40.7,59.3,"Brütten ZH","Brütten hat sowohl die Wohnungsinitiative (59,3 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (71,4 Prozent Nein) abgelehnt."
214,"Initiative Ja",51.8,48.2,"Dägerlen ZH","Dägerlen hat mit 51,8 Prozent Ja gesagt zur Wohnungsinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 78,3 Prozent ab."
215,"Initiative Ja",56.8,43.2,"Dättlikon ZH","Dättlikon hat mit 56,8 Prozent Ja gesagt zur Wohnungsinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 54,7 Prozent ab."
216,"Gegenvorschlag Ja",42.8,57.2,"Dinhard ZH","57,2 Prozent der Abstimmenden in Dinhard haben sich gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 97,6 Prozent."
218,"Gegenvorschlag Ja",88,12,"Ellikon an der Thur ZH","88 Prozent der Stimmbürgerinnen und Stimmbürger von Ellikon an der Thur haben sich für die Wohnungsinitiative und 79,5 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 53,9 Prozent dem Gegenvorschlag den Vorrang."
219,"Gegenvorschlag Ja",36.2,63.8,"Elsau ZH","Elsau hat mit 63,8 Prozent Nein gesagt zur Wohnungsinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 82,2 Prozent."
220,"Gegenvorschlag Ja",59.8,40.2,"Hagenbuch ZH","Die Gemeinde Hagenbuch hat die Wohnungsinitiative mit 59,8 Prozent und den Gegenvorschlag von Kantons- und Regierungsrat mit 92,6 Prozent angenommen. Bei der Stichfrage sprachen sich die Stimmberechtigten mit 54,7 Prozent für den Gegenvorschlag aus."
221,"Initiative Ja",81,19,"Hettlingen ZH","Die die Wohnungsinitiative ist in Hettlingen mit 81 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 87,7 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 54,2 Prozent für die Initiative ausgesprochen."
223,"Initiative Ja",97.8,2.2,"Neftenbach ZH","Die Wohnungsinitiative ist in Neftenbach mit 97,8 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 58,3 Prozent abgelehnt."
224,"Gegenvorschlag Ja",46.1,53.9,"Pfungen ZH","Pfungen hat sich mit 53,9 Prozent gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 56,3 Prozent angenommen."
225,"Zweimal Nein",26.1,73.9,"Rickenbach ZH","Rickenbach ZH hat sowohl die Wohnungsinitiative (73,9 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (58,3 Prozent Nein) abgelehnt."
226,"Initiative Ja",68.3,31.7,"Schlatt ZH","Schlatt ZH hat mit 68,3 Prozent Ja gesagt zur Wohnungsinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 68 Prozent ab."
227,"Gegenvorschlag Ja",17.1,82.9,"Seuzach ZH","82,9 Prozent der Abstimmenden in Seuzach haben sich gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 62,3 Prozent."
228,"Initiative Ja",99.2,0.8,"Turbenthal ZH","Die Wohnungsinitiative ist in Turbenthal mit 99,2 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 67,2 Prozent abgelehnt."
230,"Initiative Ja",64.3,35.7,"Winterthur ZH","Die Wohnungsinitiative ist in Winterthur mit 64,3 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 55,9 Prozent abgelehnt."
231,"Initiative Ja",63.5,36.5,"Zell ZH","63,5 Prozent der Stimmbürgerinnen und Stimmbürger von Zell ZH haben sich für die Wohnungsinitiative und 61,4 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 97 Prozent der Initiative den Vorrang."
241,"Zweimal Nein",48.9,51.1,"Aesch ZH","Weder die Wohnungsinitiative (51,1 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (82 Prozent Nein) haben in Aesch ZH eine Mehrheit gefunden."
242,"Gegenvorschlag Ja",31.8,68.2,"Birmensdorf ZH","Birmensdorf ZH hat mit 68,2 Prozent Nein gesagt zur Wohnungsinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 78,3 Prozent."
243,"Zweimal Nein",26.1,73.9,"Dietikon ZH","Weder die Wohnungsinitiative (73,9 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (65,2 Prozent Nein) haben in Dietikon eine Mehrheit gefunden."
244,"Zweimal Nein",25.9,74.1,"Geroldswil ZH","Geroldswil hat sowohl die Wohnungsinitiative (74,1 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (69,4 Prozent Nein) abgelehnt."
245,"Initiative Ja",70,30,"Oberengstringen ZH","Die die Wohnungsinitiative ist in Oberengstringen mit 70 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 52,5 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 92,3 Prozent für die Initiative ausgesprochen."
246,"Zweimal Nein",18.6,81.4,"Oetwil an der Limmat ZH","Weder die Wohnungsinitiative (81,4 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (57,5 Prozent Nein) haben in Oetwil an der Limmat eine Mehrheit gefunden."
247,"Zweimal Nein",18.6,81.4,"Schlieren ZH","Weder die Wohnungsinitiative (81,4 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (64 Prozent Nein) haben in Schlieren eine Mehrheit gefunden."
248,"Gegenvorschlag Ja",19.7,80.3,"Uitikon ZH","Uitikon hat mit 80,3 Prozent Nein gesagt zur Wohnungsinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 57,2 Prozent."
249,"Gegenvorschlag Ja",84.8,15.2,"Unterengstringen ZH","Die Gemeinde Unterengstringen hat die Wohnungsinitiative mit 84,8 Prozent und den Gegenvorschlag von Kantons- und Regierungsrat mit 88,7 Prozent angenommen. Bei der Stichfrage sprachen sich die Stimmberechtigten mit 53,8 Prozent für den Gegenvorschlag aus."
250,"Initiative Ja",82.5,17.5,"Urdorf ZH","Die die Wohnungsinitiative ist in Urdorf mit 82,5 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 81 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 89 Prozent für die Initiative ausgesprochen."
251,"Initiative Ja",79.7,20.3,"Weiningen ZH","79,7 Prozent der Stimmbürgerinnen und Stimmbürger von Weiningen ZH haben sich für die Wohnungsinitiative und 72,6 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 52,9 Prozent der Initiative den Vorrang."
261,"Gegenvorschlag Ja",33.3,66.7,"Zürich ZH","66,7 Prozent der Abstimmenden in Zürich haben sich gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 70 Prozent."
291,"Zweimal Nein",21.6,78.4,"Andelfingen ZH","Andelfingen hat sowohl die Wohnungsinitiative (78,4 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (99,9 Prozent Nein) abgelehnt."
292,"Gegenvorschlag Ja",43.9,56.1,"Stammheim ZH","Stammheim hat sich mit 56,1 Prozent gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 55,6 Prozent angenommen."
293,"Zweimal Nein",41.5,58.5,"Wädenswil ZH","Wädenswil hat sowohl die Wohnungsinitiative (58,5 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (57,7 Prozent Nein) abgelehnt."
294,"Gegenvorschlag Ja",9.2,90.8,"Elgg ZH","Elgg hat sich mit 90,8 Prozent gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 82,6 Prozent angenommen."
295,"Gegenvorschlag Ja",97.5,2.5,"Horgen ZH","97,5 Prozent der Stimmbürgerinnen und Stimmbürger von Horgen haben sich für die Wohnungsinitiative und 90,6 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 88,1 Prozent dem Gegenvorschlag den Vorrang."
296,"Initiative Ja",59.8,40.2,"Illnau-Effretikon ZH","Die Wohnungsinitiative ist in Illnau-Effretikon mit 59,8 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 62,2 Prozent abgelehnt."
297,"Gegenvorschlag Ja",28.4,71.6,"Bauma ZH","Bauma hat sich mit 71,6 Prozent gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 98,3 Prozent angenommen."
298,"Gegenvorschlag Ja",33.6,66.4,"Wiesendangen ZH","Wiesendangen hat mit 66,4 Prozent Nein gesagt zur Wohnungsinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 77,4 Prozent."
