"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
178,9.7,9.7,90.3,"Russikon ZH","Sowohl die Wohnschutzinitiative (69,2 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (90,3 Prozent Nein) sind in Russikon durchgefallen."
180,68.5,68.5,31.5,"Weisslingen ZH","Weisslingen hat mit 66 Prozent Nein gesagt zur Wohnschutzinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 68,5 Prozent."
181,55.2,55.2,44.8,"Wila ZH","Die Gemeinde Wila hat die Wohnschutzinitiative mit 69,8 Prozent und den Gegenvorschlag von Kantons- und Regierungsrat mit 55,2 Prozent angenommen. Bei der Stichfrage sprachen sich die Stimmberechtigten mit 68,5 Prozent für den Gegenvorschlag aus."
182,57.6,57.6,42.4,"Wildberg ZH","Wildberg hat sich mit 97,6 Prozent gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 57,6 Prozent angenommen."
191,8.9,8.9,91.1,"Dübendorf ZH","Die Gemeinde Dübendorf hat die Wohnschutzinitiative mit 79,9 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 91,1 Prozent abgelehnt."
192,54.4,54.4,45.6,"Egg ZH","63,9 Prozent der Stimmbürgerinnen und Stimmbürger von Egg haben sich für die Wohnschutzinitiative und 54,4 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 72,7 Prozent dem Gegenvorschlag den Vorrang."
193,28.5,28.5,71.5,"Fällanden ZH","Fällanden hat mit 85,2 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 71,5 Prozent ab."
194,16.7,16.7,83.3,"Greifensee ZH","Greifensee hat mit 93,4 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 83,3 Prozent ab."
195,47.2,47.2,52.8,"Maur ZH","Die Gemeinde Maur hat die Wohnschutzinitiative mit 96,7 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 52,8 Prozent abgelehnt."
196,71.2,71.2,28.8,"Mönchaltorf ZH","Die Wohnschutzinitiative ist in Mönchaltorf mit 94,4 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 71,2 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 93,4 Prozent für die Initiative ausgesprochen."
197,89.2,89.2,10.8,"Schwerzenbach ZH","53,5 Prozent der Abstimmenden in Schwerzenbach haben sich gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 89,2 Prozent."
198,18.9,18.9,81.1,"Uster ZH","Sowohl die Wohnschutzinitiative (56,6 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (81,1 Prozent Nein) sind in Uster durchgefallen."
199,34.3,34.3,65.7,"Volketswil ZH","Volketswil hat mit 91,3 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 65,7 Prozent ab."
200,11.1,11.1,88.9,"Wangen-Brüttisellen ZH","Die Gemeinde Wangen-Brüttisellen hat die Wohnschutzinitiative mit 58,2 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 88,9 Prozent abgelehnt."
211,75.2,75.2,24.8,"Altikon ZH","61,6 Prozent der Stimmbürgerinnen und Stimmbürger von Altikon haben sich für die Wohnschutzinitiative und 75,2 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 79,9 Prozent der Initiative den Vorrang."
213,58.4,58.4,41.6,"Brütten ZH","Brütten hat die Wohnschutzinitiative mit 54,8 Prozent und den Gegenvorschlag von Kantons- und Regierungsrats mit 58,4 Prozent angenommen.Bei der Stichfrage haben sich die Stimmberechtigten mit 83,4 Prozent für die Initiative ausgesprochen."
214,64.6,64.6,35.4,"Dägerlen ZH","79,6 Prozent der Abstimmenden in Dägerlen haben sich gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 64,6 Prozent."
215,40.5,40.5,59.5,"Dättlikon ZH","Dättlikon hat mit 69,7 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 59,5 Prozent ab."
216,32.8,32.8,67.2,"Dinhard ZH","Weder die Wohnschutzinitiative (72 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (67,2 Prozent Nein) haben in Dinhard eine Mehrheit gefunden."
218,7.1,7.1,92.9,"Ellikon an der Thur ZH","Weder die Wohnschutzinitiative (72,7 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (92,9 Prozent Nein) haben in Ellikon an der Thur eine Mehrheit gefunden."
219,87.9,87.9,12.1,"Elsau ZH","Elsau hat mit 68,8 Prozent Nein gesagt zur Wohnschutzinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 87,9 Prozent."
220,93,93,7,"Hagenbuch ZH","Hagenbuch hat mit 93,9 Prozent Nein gesagt zur Wohnschutzinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 93 Prozent."
221,28.2,28.2,71.8,"Hettlingen ZH","Die Gemeinde Hettlingen hat die Wohnschutzinitiative mit 82,7 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 71,8 Prozent abgelehnt."
223,21.8,21.8,78.2,"Neftenbach ZH","Die Wohnschutzinitiative ist in Neftenbach mit 57,2 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 78,2 Prozent abgelehnt."
224,42.3,42.3,57.7,"Pfungen ZH","Die Gemeinde Pfungen hat die Wohnschutzinitiative mit 52,4 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 57,7 Prozent abgelehnt."
225,45.3,45.3,54.7,"Rickenbach ZH","Die Wohnschutzinitiative ist in Rickenbach ZH mit 99,3 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 54,7 Prozent abgelehnt."
226,7.3,7.3,92.7,"Schlatt ZH","Weder die Wohnschutzinitiative (90,9 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (92,7 Prozent Nein) haben in Schlatt ZH eine Mehrheit gefunden."
227,68.7,68.7,31.3,"Seuzach ZH","87,9 Prozent der Stimmbürgerinnen und Stimmbürger von Seuzach haben sich für die Wohnschutzinitiative und 68,7 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 59,9 Prozent dem Gegenvorschlag den Vorrang."
228,40.3,40.3,59.7,"Turbenthal ZH","Turbenthal hat sowohl die Wohnschutzinitiative (59,9 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (59,7 Prozent Nein) abgelehnt."
230,60.5,60.5,39.5,"Winterthur ZH","Die Gemeinde Winterthur hat die Wohnschutzinitiative mit 94,6 Prozent und den Gegenvorschlag von Kantons- und Regierungsrat mit 60,5 Prozent angenommen. Bei der Stichfrage sprachen sich die Stimmberechtigten mit 59,6 Prozent für den Gegenvorschlag aus."
231,24.7,24.7,75.3,"Zell ZH","Zell ZH hat mit 96,6 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 75,3 Prozent ab."
241,78.9,78.9,21.1,"Aesch ZH","87,9 Prozent der Stimmbürgerinnen und Stimmbürger von Aesch ZH haben sich für die Wohnschutzinitiative und 78,9 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 82,9 Prozent dem Gegenvorschlag den Vorrang."
242,15.8,15.8,84.2,"Birmensdorf ZH","Die Wohnschutzinitiative ist in Birmensdorf ZH mit 73,3 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 84,2 Prozent abgelehnt."
243,68.8,68.8,31.2,"Dietikon ZH","69,1 Prozent der Stimmbürgerinnen und Stimmbürger von Dietikon haben sich für die Wohnschutzinitiative und 68,8 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 67,5 Prozent der Initiative den Vorrang."
244,20.5,20.5,79.5,"Geroldswil ZH","Geroldswil hat sowohl die Wohnschutzinitiative (89,7 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (79,5 Prozent Nein) abgelehnt."
245,40.7,40.7,59.3,"Oberengstringen ZH","Die Gemeinde Oberengstringen hat die Wohnschutzinitiative mit 81,6 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 59,3 Prozent abgelehnt."
246,43.3,43.3,56.7,"Oetwil an der Limmat ZH","Weder die Wohnschutzinitiative (95,4 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (56,7 Prozent Nein) haben in Oetwil an der Limmat eine Mehrheit gefunden."
247,3.6,3.6,96.4,"Schlieren ZH","Weder die Wohnschutzinitiative (67,9 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (96,4 Prozent Nein) haben in Schlieren eine Mehrheit gefunden."
248,44.7,44.7,55.3,"Uitikon ZH","Uitikon hat sowohl die Wohnschutzinitiative (62,3 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (55,3 Prozent Nein) abgelehnt."
249,84.5,84.5,15.5,"Unterengstringen ZH","Unterengstringen hat die Wohnschutzinitiative mit 65,1 Prozent und den Gegenvorschlag von Kantons- und Regierungsrats mit 84,5 Prozent angenommen.Bei der Stichfrage haben sich die Stimmberechtigten mit 54,4 Prozent für die Initiative ausgesprochen."
250,85.1,85.1,14.9,"Urdorf ZH","Urdorf hat sich mit 89,1 Prozent gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 85,1 Prozent angenommen."
251,69.5,69.5,30.5,"Weiningen ZH","62,6 Prozent der Stimmbürgerinnen und Stimmbürger von Weiningen ZH haben sich für die Wohnschutzinitiative und 69,5 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 50,8 Prozent der Initiative den Vorrang."
261,80.2,80.2,19.8,"Zürich ZH","64,1 Prozent der Abstimmenden in Zürich haben sich gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 80,2 Prozent."
291,22.9,22.9,77.1,"Andelfingen ZH","Andelfingen hat sowohl die Wohnschutzinitiative (78 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (77,1 Prozent Nein) abgelehnt."
292,58.7,58.7,41.3,"Stammheim ZH","Stammheim hat sich mit 54,2 Prozent gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 58,7 Prozent angenommen."
293,53.2,53.2,46.8,"Wädenswil ZH","Wädenswil hat mit 92,3 Prozent Nein gesagt zur Wohnschutzinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 53,2 Prozent."
294,46.6,46.6,53.4,"Elgg ZH","Sowohl die Wohnschutzinitiative (51,7 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (53,4 Prozent Nein) sind in Elgg durchgefallen."
295,42,42,58,"Horgen ZH","Horgen hat mit 50,5 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 58 Prozent ab."
296,92.6,92.6,7.4,"Illnau-Effretikon ZH","Illnau-Effretikon hat die Wohnschutzinitiative mit 66,7 Prozent und den Gegenvorschlag von Kantons- und Regierungsrats mit 92,6 Prozent angenommen.Bei der Stichfrage haben sich die Stimmberechtigten mit 63 Prozent für die Initiative ausgesprochen."
297,39.3,39.3,60.7,"Bauma ZH","Sowohl die Wohnschutzinitiative (75 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (60,7 Prozent Nein) sind in Bauma durchgefallen."
298,55,55,45,"Wiesendangen ZH","Wiesendangen hat mit 76,2 Prozent Nein gesagt zur Wohnschutzinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 55 Prozent."
