"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
221,59.4,59.4,40.6,"Hettlingen ZH","Die Vorlage das Zivildienstgesetz ist in Hettlingen mit 59,4 Prozent der Stimmen angenommen worden. Hettlingen nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
223,60.3,60.3,39.7,"Neftenbach ZH","In Neftenbach wird das Zivildienstgesetz mit 60,3 Prozent angenommen. Neftenbach nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
224,57.1,57.1,42.9,"Pfungen ZH","Die Vorlage das Zivildienstgesetz ist in Pfungen mit 57,1 Prozent der Stimmen angenommen worden. Pfungen nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
225,58.7,58.7,41.3,"Rickenbach ZH","In Rickenbach ZH ist das Zivildienstgesetz mit 58,7 Prozent der Stimmen angenommen worden. Rickenbach ZH nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
226,56.7,56.7,43.3,"Schlatt ZH","Das Zivildienstgesetz erreicht in Schlatt ZH 56,7 Prozent Ja-Stimmen. Schlatt ZH nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
227,59.9,59.9,40.1,"Seuzach ZH","In Seuzach wird das Zivildienstgesetz mit 59,9 Prozent angenommen. Seuzach nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
228,56.9,56.9,43.1,"Turbenthal ZH","In Turbenthal wird das Zivildienstgesetz mit 56,9 Prozent angenommen. Turbenthal nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
230,38.8,38.8,61.2,"Winterthur ZH","In Winterthur wird das Zivildienstgesetz mit 61,2 Prozent abgelehnt. Sowohl Winterthur als auch der Kanton Zürich verwerfen das Zivildienstgesetz."
231,54.9,54.9,45.1,"Zell ZH","Das Zivildienstgesetz erreicht in Zell ZH 54,9 Prozent Ja-Stimmen. Zell ZH nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
241,63.9,63.9,36.1,"Aesch ZH","Das Zivildienstgesetz erreicht in Aesch ZH 63,9 Prozent Ja-Stimmen. Aesch ZH nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
242,54.9,54.9,45.1,"Birmensdorf ZH","In Birmensdorf ZH ist das Zivildienstgesetz mit 54,9 Prozent der Stimmen angenommen worden. Birmensdorf ZH nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
243,51.8,51.8,48.2,"Dietikon ZH","In Dietikon wird das Zivildienstgesetz mit 51,8 Prozent angenommen. Dietikon nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
244,59.4,59.4,40.6,"Geroldswil ZH","In Geroldswil wird das Zivildienstgesetz mit 59,4 Prozent angenommen. Geroldswil nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
245,54,54,46,"Oberengstringen ZH","Die Vorlage das Zivildienstgesetz ist in Oberengstringen mit 54 Prozent der Stimmen angenommen worden. Oberengstringen nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
246,63.7,63.7,36.3,"Oetwil an der Limmat ZH","Das Zivildienstgesetz erreicht in Oetwil an der Limmat 63,7 Prozent Ja-Stimmen. Oetwil an der Limmat nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
247,46.1,46.1,53.9,"Schlieren ZH","Nein zum Zivildienstgesetz in Schlieren: 53,9 Prozent. Sowohl Schlieren als auch der Kanton Zürich verwerfen das Zivildienstgesetz."
248,64.5,64.5,35.5,"Uitikon ZH","In Uitikon wird das Zivildienstgesetz mit 64,5 Prozent angenommen. Uitikon nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
249,58.4,58.4,41.6,"Unterengstringen ZH","In Unterengstringen wird das Zivildienstgesetz mit 58,4 Prozent angenommen. Unterengstringen nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
250,56.1,56.1,43.9,"Urdorf ZH","Die Vorlage das Zivildienstgesetz ist in Urdorf mit 56,1 Prozent der Stimmen angenommen worden. Urdorf nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
251,59.4,59.4,40.6,"Weiningen ZH","Das Zivildienstgesetz erreicht in Weiningen ZH 59,4 Prozent Ja-Stimmen. Weiningen ZH nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
261,35.3,35.3,64.7,"Zürich ZH","Nein zum Zivildienstgesetz in Zürich: 64,7 Prozent. Zürich verzeichnet im Kanton Zürich den höchsten Nein-Anteil zum Zivildienstgesetz."
291,59,59,41,"Andelfingen ZH","In Andelfingen wird das Zivildienstgesetz mit 59 Prozent angenommen. Andelfingen nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
292,57.6,57.6,42.4,"Stammheim ZH","Die Vorlage das Zivildienstgesetz ist in Stammheim mit 57,6 Prozent der Stimmen angenommen worden. Stammheim nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
293,55.2,55.2,44.8,"Wädenswil ZH","In Wädenswil ist das Zivildienstgesetz mit 55,2 Prozent der Stimmen angenommen worden. Wädenswil nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
294,54.5,54.5,45.5,"Elgg ZH","Das Zivildienstgesetz erreicht in Elgg 54,5 Prozent Ja-Stimmen. Elgg nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
295,53.6,53.6,46.4,"Horgen ZH","In Horgen wird das Zivildienstgesetz mit 53,6 Prozent angenommen. Horgen nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
296,55.3,55.3,44.7,"Illnau-Effretikon ZH","In Illnau-Effretikon ist das Zivildienstgesetz mit 55,3 Prozent der Stimmen angenommen worden. Illnau-Effretikon nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
297,62.8,62.8,37.2,"Bauma ZH","Die Vorlage das Zivildienstgesetz ist in Bauma mit 62,8 Prozent der Stimmen angenommen worden. Bauma nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
298,57.6,57.6,42.4,"Wiesendangen ZH","In Wiesendangen ist das Zivildienstgesetz mit 57,6 Prozent der Stimmen angenommen worden. Wiesendangen nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
